ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,ZDROJ,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,POZNAMKA,POZN_LOK,POZN_BIO,POZN_TAX,PROJEKT,DAT_SADA,GARANCE,POZN_GAR,VALIDACE,POZN_VAL,VYHLASKA,EVD,REDLIST,STRUKT_POZN,X,Y,PRESNOST,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_RELPOC,POP_POCETSUM_PART,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,POP_PASTIPOCET,POP_PLOCHALOV,POP_ABUNDANCENAL,POP_CILJEDNOTKA,POP_KOEFICIENT,vliv1,vliv2,VLV_VLIVY,VLV_VLIVY_NUM,STA_SECCAS,STA_SECMET,STA_PRITOMNOSTROSTLIN,STA_JASANOKOLI,STA_MIKRPROSTLINA,STA_VHSTROMN,STA_VHSTROMK,STA_PERSPEKTIVA,STA_MRTDREVO,STA_TEKVODA,STA_POKRYVNOSTDREVIN,STA_ZAZEMNENI,STA_SKLADREVO,STA_LITVEGET,STA_SIRKALIT,STA_ZASTIN,STA_MAN,STA_LIKVIDACE,STA_STAVVODARYBNIK,STA_STAVVODALITORAL,STA_STAVVODATUNE,STA_STAVVODA,STA_STAVVODAKAT,STA_VYSYCHANI,STA_VODAMANIPULACE,STA_ZTRATABIO,STA_KACHNAPRITOMNOST,STA_RYBY,STA_ZOOPLANKTON,STA_POKRVEGETACE,STA_PRUHLEDNOSTVODA,STA_PRUHLEDNOSTVODAT,STA_UHYNOBOJZIVELNIK,STA_ZASTINENIHLADINA,STA_ZASTINENILITORAL,POP_DELKYJEDINCI,STA_MIGBARPOCET,STA_MIGBARVYS,POP_SCALP,POP_POBYT,POP_PRESENCE_ZIMNI,POP_PRESENCE_LETNI,POP_POCETMIKROLOK,POP_TRENDBRY,POP_ZMENABRY1,POP_ZMENABRY2,POP_PLOCHAPOP,STA_DREVOBRY,STA_STRUKTVEKBRY,STA_STRUKTDRUBRY,POP_POCETLODYH,POP_POCETVITAL,STA_MANPOTREBAVLIV,STA_MANPOTREBA,STA_MANVLIV,STA_POKRYVNOSTINVAZNI,STA_POKRYVNOSTEXPANZNI,STA_POKRSTAR,STA_POKRDREV,STA_POKRDREVNIZ,STA_POKRYVNOSTE2E3,STA_POKRYVNOSTE1,STA_POKRYVNOSTE0,STA_POKRYVNOSTVOLNAPUDA,STA_ZAPOJENICELK,STA_ZAPOJENIKAT,STA_STUPENZACH,STA_HYDRPOMERY,STA_VLHPOM,STA_ZASTINENICELK,SP_POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN_KAT,POP_POCETKONCPAST,POP_POCETMIN.x,POP_POCETMAX.x,POP_POCETPRUM,POP_POCETLODYHSUM,POP_POCETPLOD,POP_VITAL,POP_POCETFIN,POP_POSKPOC,POCET_POSKOZENYCH,POCET_POSKOZENYCHSUM,PROCENTO_POSKOZENYCH,POSKOZENI_KAT,POSKOZENI_LODYHKAT,POP_POSKPERC,STA_ZAPOJENIDRN,POP_DELKYJEDINCINUM,POP_DELKYJEDINCIKAT,LIMIT,JEDNOTKA,CELKOVE,POP_POCETSUMLOKAL,POP_POCETMIN.y,POP_POCETMAX.y,POP_POCETNOST,POP_POCETNOSTMAX.x,POP_REPROMAX,STA_VYSYCHMAX,STA_STAVVODAKAT1,STA_STAVVODAKAT2,POP_VITALITA_N_CATS,POP_VITALITA,POP_ABUNDANCE,POP_POCETZIM,POP_POCETZIM1,POP_POCETZIM2,POP_POCETZIM3,POP_POCETZIMREF,POP_VITALZIM,POP_POCETLETS1,POP_POCETLETS2,POP_POCETLET,POP_POCETLET1,POP_POCETLET2,POP_POCETLET3,POP_POCETLETREF,POP_VITALLET,POP_REPROCHI,POP_POCETMAXREF,POP_TREND1,POP_TREND2,POP_TREND,POP_TRENDLM,POP_ABUNDANCEMEAN,POP_POCETNOSTMAX.y,POP_REPROPERIOD3,STA_VYSYCHANIPERIOD3,POP_ABUNDANCEREF,POP_DYN,POP_POCETSTRED,POP_POCETNMIN,POP_POCETNMAX
43771024,10141068,Myotis emarginatus,netopýr brvitý,Krása Antonín#Kovařík Miroslav,31.01.2018,31.01.2018,6372941,jeskyně Nová Rasovna,NA,KRÁSA A. (2017) Nálezy v terénu.,1,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-583546,-1139410,50,Letouni,CZ0624130: Moravský kras,100,0,6372941,100,6666b,2018-01-31,31,1,2018,CZ0624130,Moravský kras,jeskyně Nová Rasovna,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
43421277,10087623,Myotis emarginatus,netopýr brvitý,Buřič Zdeněk,04.03.2017,04.03.2017,5938422,EVL Bouda u Těchonína,CZ0533686,Česká společnost pro ochranu netopýrů (2017) Monitoring letounů - 2017.,1,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2017,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-582797,-1064619,50,Letouni,CZ0533686: Bouda u Těchonína,100,0,5938422,100,5966a,2017-03-04,4,3,2017,CZ0533686,Bouda u Těchonína,EVL Bouda u Těchonína,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
43419877,10087164,Myotis emarginatus,netopýr brvitý,Wagner Josef,08.01.2017,08.01.2017,6329898,Štola U můstku,NA,Česká společnost pro ochranu netopýrů (2017) Monitoring letounů - 2017.,2,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2017,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-521319,-1124525,50,Letouni,CZ0714133: Libavá,100,0,6329898,100,6471b,2017-01-08,8,1,2017,CZ0714133,Libavá,Štola U můstku,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
52612021,11777506,Myotis emarginatus,netopýr brvitý,Zukal Jan,08.02.2021,08.02.2021,5063528,Kateřinská jeskyně,7,Česká společnost pro ochranu netopýrů (2021) Monitoring letounů.,62,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-588781,-1143251,50,Letouni,CZ0624130: Moravský kras,100,0,5063528,100,6666a,2021-02-08,8,2,2021,CZ0624130,Moravský kras,Kateřinská jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
50182789,11290587,Myotis emarginatus,netopýr brvitý,Kovařík Miroslav,13.02.2020,13.02.2020,5063528,Kateřinská jeskyně,7,Česká společnost pro ochranu netopýrů (2020) Monitoring letounů.,55,0,jedinci,NA,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-588781,-1143251,50,Letouni,CZ0624130: Moravský kras,100,0,5063528,100,6666a,2020-02-13,13,2,2020,CZ0624130,Moravský kras,Kateřinská jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
49908719,11223042,Myotis emarginatus,netopýr brvitý,Šafář Jiří,25.01.2019,25.01.2019,5069068,Jeskyně Na Pomezí - komplex,721,Česká společnost pro ochranu netopýrů (2019) Monitoring letounů.,109,0,jedinci,NA,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-547988,-1048479,50,Letouni,CZ0714086: Rychlebské hory - Sokolský hřbet,100,0,5069068,100,5768d,2019-01-25,25,1,2019,CZ0714086,Rychlebské hory - Sokolský hřbet,Jeskyně Na Pomezí - komplex,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
50182158,11290367,Myotis emarginatus,netopýr brvitý,Bartonička Tomáš,19.01.2020,19.01.2020,5067138,Velká Střelná - Úpadní štola,NA,Česká společnost pro ochranu netopýrů (2020) Monitoring letounů.,24,0,jedinci,NA,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-532021,-1114325,50,Letouni,CZ0714133: Libavá,100,0,5067138,100,6370b,2020-01-19,19,1,2020,CZ0714133,Libavá,Velká Střelná - Úpadní štola,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
53722599,12051181,Myotis emarginatus,netopýr brvitý,Koudelka Martin,07.09.2022,07.09.2022,8763001,"Mladeč, PP Pod Templem, S okraj",NA,Koudelka Martin (2022) Inventarizační průzkum letounů v MZCHÚ PP Pod Templem (CHKO Litovelské Pomoraví).,NA,0,NA,vzácně,NA,počet aktivních minut: 1,NA,NA,NA,OP MapInv: Inventarizace MZCHÚ,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-563213,-1105385,50,Letouni,CZ0714073: Litovelské Pomoraví,100,0,8763001,100,6268c,2022-09-07,7,9,2022,CZ0714073,Litovelské Pomoraví,"Mladeč, PP Pod Templem, S okraj",0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
62469109,14036441,Myotis emarginatus,netopýr brvitý,"Maláč Martin, Zavřel Martin, Merunková Iva",22.02.2025,22.02.2025,11072203,Mariánská jeskyně,NA,KRÁSA A. (2025) Terénní zápisky - náhodná pozorování.,4,0,jedinci,NA,NA,2 mimo běžný monitoring,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-588391,-1151027,50,Letouni,CZ0624130: Moravský kras,100,0,11072203,100,6766a,2025-02-22,22,2,2025,CZ0624130,Moravský kras,Mariánská jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
36108205,9545052,Myotis emarginatus,netopýr brvitý,Lemberk Vladimír,11.02.2015,11.02.2015,9676314,EVL Běstvina - krypta,CZ0533684,Česká společnost pro ochranu netopýrů (2012) Monitoring a mapování EVD (2012-2015)-H80.,2,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2015,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-662578,-1081628,50,Letouni,CZ0533684: Běstvina - krypta,100,0,9676314,100,6159d,2015-02-11,11,2,2015,CZ0533684,Běstvina - krypta,EVL Běstvina - krypta,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
36107593,9544867,Myotis emarginatus,netopýr brvitý,Bartonička Tomáš,25.01.2015,25.01.2015,5067138,Velká Střelná - Úpadní štola,NA,Česká společnost pro ochranu netopýrů (2012) Monitoring a mapování EVD (2012-2015)-H80.,18,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2015,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-532021,-1114325,50,Letouni,CZ0714133: Libavá,100,0,5067138,100,6370b,2015-01-25,25,1,2015,CZ0714133,Libavá,Velká Střelná - Úpadní štola,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
36107360,9544793,Myotis emarginatus,netopýr brvitý,Wagner Josef,11.01.2015,11.01.2015,5061990,Ondrášovy díry,288,Česká společnost pro ochranu netopýrů (2012) Monitoring a mapování EVD (2012-2015)-H80.,13,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2015,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-462910,-1133843,50,Letouni,CZ0724089: Beskydy,100,0,5061990,100,6476b,2015-01-11,11,1,2015,CZ0724089,Beskydy,Ondrášovy díry,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
43421415,10087708,Myotis emarginatus,netopýr brvitý,Reiter Antonín,28.06.2017,28.06.2017,5061825,Vranov nad Dyjí - škola,704,Česká společnost pro ochranu netopýrů (2017) Monitoring letounů - 2017.,400,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť z roku 2017,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-659875,-1187166,50,Letouni,CZ0623719: Vranov nad Dyjí - základní škola,100,0,5061825,100,7160b,2017-06-28,28,6,2017,CZ0623719,Vranov nad Dyjí - základní škola,Vranov nad Dyjí - škola,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
47610415,10730336,Myotis emarginatus,netopýr brvitý,Kovařík Miroslav,27.02.2018,27.02.2018,5062311,Málčina jeskyně,9,Česká společnost pro ochranu netopýrů (2018) Monitoring letounů.,2,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,NT,NA,-587445,-1156249,50,Letouni,CZ0624130: Moravský kras,100,0,5062311,100,6766c,2018-02-27,27,2,2018,CZ0624130,Moravský kras,Málčina jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
