ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,STAV_IND,ID_IND,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,LIM_INDLIST,IND_GRP
49909605,11223367,Myotis myotis,netopýr velký,Horáček Daniel,16.06.2019,16.06.2019,5378112,Paseky nad Jizerou,NA,Letouni,CZ0524044: Krkonoše,100,0,5378112,100,5258c,2019-06-16,16,6,2019,CZ0524044,Krkonoše,Paseky nad Jizerou,0,samice,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909607,11223368,Myotis myotis,netopýr velký,Horáček Daniel,16.06.2019,16.06.2019,5917269,Křižlice evangelický kostel,NA,Letouni,CZ0524044: Krkonoše,100,1,5917269,100,5359a,2019-06-16,16,6,2019,CZ0524044,Krkonoše,Křižlice evangelický kostel,0,NA,0,CELKOVE_SUM,0,NA,NA,NA,NA,NA,NA,NA,NA
49909607,11223368,Myotis myotis,netopýr velký,Horáček Daniel,16.06.2019,16.06.2019,5917269,Křižlice evangelický kostel,NA,Letouni,CZ0524044: Krkonoše,100,1,5917269,100,5359a,2019-06-16,16,6,2019,CZ0524044,Krkonoše,Křižlice evangelický kostel,0,NA,0,POP_PRESENCE,ne,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909628,11223384,Myotis myotis,netopýr velký,Čejka Jaromír,22.06.2019,22.06.2019,5917238,"Doubravník, kostel Povýšení sv.Kříže",NA,Letouni,CZ0623697: Doubravník - kostel,100,0,5917238,100,6564c,2019-06-22,22,6,2019,CZ0623697,Doubravník - kostel,"Doubravník, kostel Povýšení sv.Kříže",0,samice,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909628,11223384,Myotis myotis,netopýr velký,Čejka Jaromír,22.06.2019,22.06.2019,5917238,"Doubravník, kostel Povýšení sv.Kříže",NA,Letouni,CZ0623697: Doubravník - kostel,100,0,5917238,100,6564c,2019-06-22,22,6,2019,CZ0623697,Doubravník - kostel,"Doubravník, kostel Povýšení sv.Kříže",0,samice,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909650,11223402,Myotis myotis,netopýr velký,Horáček Daniel,30.06.2019,30.06.2019,5378096,Rudník - kostel,NA,Letouni,CZ0524044: Krkonoše,100,0,5378096,100,5460a,2019-06-30,30,6,2019,CZ0524044,Krkonoše,Rudník - kostel,0,samice,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909650,11223402,Myotis myotis,netopýr velký,Horáček Daniel,30.06.2019,30.06.2019,5378096,Rudník - kostel,NA,Letouni,CZ0524044: Krkonoše,100,0,5378096,100,5460a,2019-06-30,30,6,2019,CZ0524044,Krkonoše,Rudník - kostel,0,samice,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909678,11223423,Myotis myotis,netopýr velký,Juda Jakub,05.07.2019,05.07.2019,5917279,Lobendava - kostel,NA,Letouni,CZ0423654: Lobendava - kostel,100,0,5917279,100,4951d,2019-07-05,5,7,2019,CZ0423654,Lobendava - kostel,Lobendava - kostel,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909678,11223423,Myotis myotis,netopýr velký,Juda Jakub,05.07.2019,05.07.2019,5917279,Lobendava - kostel,NA,Letouni,CZ0423654: Lobendava - kostel,100,0,5917279,100,4951d,2019-07-05,5,7,2019,CZ0423654,Lobendava - kostel,Lobendava - kostel,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909683,11223427,Myotis myotis,netopýr velký,Šafář Jiří,08.07.2019,08.07.2019,5917209,Bílá Lhota - kostel - půda,NA,Letouni,CZ0713720: Bílá Lhota,100,0,5917209,100,6267d,2019-07-08,8,7,2019,CZ0713720,Bílá Lhota,Bílá Lhota - kostel - půda,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909683,11223427,Myotis myotis,netopýr velký,Šafář Jiří,08.07.2019,08.07.2019,5917209,Bílá Lhota - kostel - půda,NA,Letouni,CZ0713720: Bílá Lhota,100,0,5917209,100,6267d,2019-07-08,8,7,2019,CZ0713720,Bílá Lhota,Bílá Lhota - kostel - půda,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909690,11223432,Myotis myotis,netopýr velký,Reiter Antonín,09.07.2019,09.07.2019,5067538,Jevišovice - starý zámek,415,Letouni,CZ0623707: Starý zámek Jevišovice,100,0,5067538,100,7061b,2019-07-09,9,7,2019,CZ0623707,Starý zámek Jevišovice,Jevišovice - starý zámek,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909690,11223432,Myotis myotis,netopýr velký,Reiter Antonín,09.07.2019,09.07.2019,5067538,Jevišovice - starý zámek,415,Letouni,CZ0623707: Starý zámek Jevišovice,100,0,5067538,100,7061b,2019-07-09,9,7,2019,CZ0623707,Starý zámek Jevišovice,Jevišovice - starý zámek,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909705,11223442,Myotis myotis,netopýr velký,Franěk Borek,09.07.2019,09.07.2019,9561117,EVL Úštěk - kostel,CZ0423656,Letouni,CZ0423656: Úštěk - kostel,100,0,9561117,100,5452a,2019-07-09,9,7,2019,CZ0423656,Úštěk - kostel,EVL Úštěk - kostel,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909705,11223442,Myotis myotis,netopýr velký,Franěk Borek,09.07.2019,09.07.2019,9561117,EVL Úštěk - kostel,CZ0423656,Letouni,CZ0423656: Úštěk - kostel,100,0,9561117,100,5452a,2019-07-09,9,7,2019,CZ0423656,Úštěk - kostel,EVL Úštěk - kostel,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909713,11223448,Myotis myotis,netopýr velký,Reiter Antonín,10.07.2019,10.07.2019,5379137,Bítov,NA,Letouni,CZ0624095: Údolí Dyje,100,0,5379137,100,7060c,2019-07-10,10,7,2019,CZ0624095,Údolí Dyje,Bítov,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909713,11223448,Myotis myotis,netopýr velký,Reiter Antonín,10.07.2019,10.07.2019,5379137,Bítov,NA,Letouni,CZ0624095: Údolí Dyje,100,0,5379137,100,7060c,2019-07-10,10,7,2019,CZ0624095,Údolí Dyje,Bítov,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909722,11223455,Myotis myotis,netopýr velký,Reiter Antonín,11.07.2019,11.07.2019,5067544,Vranov nad Dyjí - zámek,NA,Letouni,CZ0624096: Podyjí,100,0,5067544,100,7160b,2019-07-11,11,7,2019,CZ0624096,Podyjí,Vranov nad Dyjí - zámek,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909722,11223455,Myotis myotis,netopýr velký,Reiter Antonín,11.07.2019,11.07.2019,5067544,Vranov nad Dyjí - zámek,NA,Letouni,CZ0624096: Podyjí,100,0,5067544,100,7160b,2019-07-11,11,7,2019,CZ0624096,Podyjí,Vranov nad Dyjí - zámek,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909734,11223466,Myotis myotis,netopýr velký,Weinfurtová Dita,14.07.2019,14.07.2019,5164354,Točník - hrad,NA,Letouni,CZ0213628: Točník - hrad,100,0,5164354,100,6149a,2019-07-14,14,7,2019,CZ0213628,Točník - hrad,Točník - hrad,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909734,11223466,Myotis myotis,netopýr velký,Weinfurtová Dita,14.07.2019,14.07.2019,5164354,Točník - hrad,NA,Letouni,CZ0213628: Točník - hrad,100,0,5164354,100,6149a,2019-07-14,14,7,2019,CZ0213628,Točník - hrad,Točník - hrad,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909747,11223474,Myotis myotis,netopýr velký,Šafář Jiří,15.07.2019,15.07.2019,5917323,"Sobotín - Diakonie, půda budovy II.",NA,Letouni,CZ0713740: Sobotín - domov důchodců,100,0,5917323,100,5968c,2019-07-15,15,7,2019,CZ0713740,Sobotín - domov důchodců,"Sobotín - Diakonie, půda budovy II.",0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909747,11223474,Myotis myotis,netopýr velký,Šafář Jiří,15.07.2019,15.07.2019,5917323,"Sobotín - Diakonie, půda budovy II.",NA,Letouni,CZ0713740: Sobotín - domov důchodců,100,0,5917323,100,5968c,2019-07-15,15,7,2019,CZ0713740,Sobotín - domov důchodců,"Sobotín - Diakonie, půda budovy II.",0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909761,11223482,Myotis myotis,netopýr velký,Weinfurtová Dita,17.07.2019,17.07.2019,5382356,Loděnice,NA,Letouni,CZ0214017: Karlštejn - Koda,100,1,5382356,100,6050b,2019-07-17,17,7,2019,CZ0214017,Karlštejn - Koda,Loděnice,0,NA,0,CELKOVE_SUM,0,NA,NA,NA,NA,NA,NA,NA,NA
49909761,11223482,Myotis myotis,netopýr velký,Weinfurtová Dita,17.07.2019,17.07.2019,5382356,Loděnice,NA,Letouni,CZ0214017: Karlštejn - Koda,100,1,5382356,100,6050b,2019-07-17,17,7,2019,CZ0214017,Karlštejn - Koda,Loděnice,0,NA,0,POP_PRESENCE,ne,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909762,11223483,Myotis myotis,netopýr velký,Weinfurtová Dita,17.07.2019,17.07.2019,7659854,Beroun - ZŠ Jungmannova,NA,Letouni,CZ0213601: Jungmannova škola v Berouně,100,0,7659854,100,6050a,2019-07-17,17,7,2019,CZ0213601,Jungmannova škola v Berouně,Beroun - ZŠ Jungmannova,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909762,11223483,Myotis myotis,netopýr velký,Weinfurtová Dita,17.07.2019,17.07.2019,7659854,Beroun - ZŠ Jungmannova,NA,Letouni,CZ0213601: Jungmannova škola v Berouně,100,0,7659854,100,6050a,2019-07-17,17,7,2019,CZ0213601,Jungmannova škola v Berouně,Beroun - ZŠ Jungmannova,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909779,11223497,Myotis myotis,netopýr velký,Horáček Daniel,18.07.2019,18.07.2019,6329941,Harasov hotel,NA,Letouni,CZ0214013: Kokořínsko,100,0,6329941,100,5553c,2019-07-18,18,7,2019,CZ0214013,Kokořínsko,Harasov hotel,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909779,11223497,Myotis myotis,netopýr velký,Horáček Daniel,18.07.2019,18.07.2019,6329941,Harasov hotel,NA,Letouni,CZ0214013: Kokořínsko,100,0,6329941,100,5553c,2019-07-18,18,7,2019,CZ0214013,Kokořínsko,Harasov hotel,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909787,11223501,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,5378062,Kost,NA,Letouni,CZ0523677: Kost,100,0,5378062,100,5556b,2019-07-19,19,7,2019,CZ0523677,Kost,Kost,0,samice,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909787,11223501,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,5378062,Kost,NA,Letouni,CZ0523677: Kost,100,0,5378062,100,5556b,2019-07-19,19,7,2019,CZ0523677,Kost,Kost,0,samice,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909798,11223503,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,9561120,EVL Podhájí - chalupa,CZ0513663,Letouni,CZ0513663: Podhájí - chalupa,100,1,9561120,100,5457c,2019-07-19,19,7,2019,CZ0513663,Podhájí - chalupa,EVL Podhájí - chalupa,0,NA,0,CELKOVE_SUM,0,NA,NA,NA,NA,NA,NA,NA,NA
49909798,11223503,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,9561120,EVL Podhájí - chalupa,CZ0513663,Letouni,CZ0513663: Podhájí - chalupa,100,1,9561120,100,5457c,2019-07-19,19,7,2019,CZ0513663,Podhájí - chalupa,EVL Podhájí - chalupa,0,NA,0,POP_PRESENCE,ne,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909802,11223505,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,5378091,Konecchlumí,NA,Letouni,CZ0524044: Krkonoše,100,1,5378091,100,5360b,2019-07-19,19,7,2019,CZ0524044,Krkonoše,Konecchlumí,0,NA,0,CELKOVE_SUM,0,NA,NA,NA,NA,NA,NA,NA,NA
49909802,11223505,Myotis myotis,netopýr velký,Horáček Daniel,19.07.2019,19.07.2019,5378091,Konecchlumí,NA,Letouni,CZ0524044: Krkonoše,100,1,5378091,100,5360b,2019-07-19,19,7,2019,CZ0524044,Krkonoše,Konecchlumí,0,NA,0,POP_PRESENCE,ne,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909854,11223543,Myotis myotis,netopýr velký,Berková Hana,26.07.2019,26.07.2019,5377513,Křtiny,NA,Letouni,CZ0623710: Křtiny - kostel,100,0,5377513,100,6766a,2019-07-26,26,7,2019,CZ0623710,Křtiny - kostel,Křtiny,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909854,11223543,Myotis myotis,netopýr velký,Berková Hana,26.07.2019,26.07.2019,5377513,Křtiny,NA,Letouni,CZ0623710: Křtiny - kostel,100,0,5377513,100,6766a,2019-07-26,26,7,2019,CZ0623710,Křtiny - kostel,Křtiny,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909884,11223568,Myotis myotis,netopýr velký,Weinfurtová Dita,31.07.2019,31.07.2019,5066351,Křivoklát - věž hradu,404,Letouni,CZ0213610: Křivoklát - hrad,100,1,5066351,100,5949c,2019-07-31,31,7,2019,CZ0213610,Křivoklát - hrad,Křivoklát - věž hradu,0,NA,0,CELKOVE_SUM,0,NA,NA,NA,NA,NA,NA,NA,NA
49909884,11223568,Myotis myotis,netopýr velký,Weinfurtová Dita,31.07.2019,31.07.2019,5066351,Křivoklát - věž hradu,404,Letouni,CZ0213610: Křivoklát - hrad,100,1,5066351,100,5949c,2019-07-31,31,7,2019,CZ0213610,Křivoklát - hrad,Křivoklát - věž hradu,0,NA,0,POP_PRESENCE,ne,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909885,11223569,Myotis myotis,netopýr velký,Šafář Jiří,02.08.2019,02.08.2019,5378117,Ruda nad Moravou,NA,Letouni,CZ0713739: Ruda nad Moravou,100,0,5378117,100,6067a,2019-08-02,2,8,2019,CZ0713739,Ruda nad Moravou,Ruda nad Moravou,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909885,11223569,Myotis myotis,netopýr velký,Šafář Jiří,02.08.2019,02.08.2019,5378117,Ruda nad Moravou,NA,Letouni,CZ0713739: Ruda nad Moravou,100,0,5378117,100,6067a,2019-08-02,2,8,2019,CZ0713739,Ruda nad Moravou,Ruda nad Moravou,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909920,11223597,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581961,Loučná - štola,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581961,100,5347d,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Loučná - štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909920,11223597,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581961,Loučná - štola,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581961,100,5347d,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Loučná - štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909924,11223598,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581962,Mikulov - štola 3,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581962,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 3,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909924,11223598,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581962,Mikulov - štola 3,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581962,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 3,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909928,11223599,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581963,Mikulov - štola 5,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581963,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 5,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909928,11223599,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581963,Mikulov - štola 5,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581963,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 5,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49909938,11223601,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581965,Mikulov - štola 8,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581965,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 8,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49909938,11223601,Myotis myotis,netopýr velký,Tejrovský Vít,17.02.2019,17.02.2019,7581965,Mikulov - štola 8,NA,Letouni,CZ0424127: Východní Krušnohoří,100,0,7581965,100,5348a,2019-02-17,17,2,2019,CZ0424127,Východní Krušnohoří,Mikulov - štola 8,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49927036,11232220,Myotis myotis,netopýr velký,Machač Ondřej,05.09.2020,05.09.2020,7591510,"hrad Lichnice, CHKO Železné hory",NA,Letouni,CZ0530500: Lichnice - Kaňkovy hory,100,0,7591510,100,6159b,2020-09-05,5,9,2020,CZ0530500,Lichnice - Kaňkovy hory,"hrad Lichnice, CHKO Železné hory",0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49927036,11232220,Myotis myotis,netopýr velký,Machač Ondřej,05.09.2020,05.09.2020,7591510,"hrad Lichnice, CHKO Železné hory",NA,Letouni,CZ0530500: Lichnice - Kaňkovy hory,100,0,7591510,100,6159b,2020-09-05,5,9,2020,CZ0530500,Lichnice - Kaňkovy hory,"hrad Lichnice, CHKO Železné hory",0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49933837,11234465,Myotis myotis,netopýr velký,Koudelka Martin,07.07.2020,07.07.2020,7596184,"PR U Spálené, Králová, JZ okraj",NA,Letouni,CZ0714073: Litovelské Pomoraví,100,0,7596184,100,6268a,2020-07-07,7,7,2020,CZ0714073,Litovelské Pomoraví,"PR U Spálené, Králová, JZ okraj",0,NA,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49933837,11234465,Myotis myotis,netopýr velký,Koudelka Martin,07.07.2020,07.07.2020,7596184,"PR U Spálené, Králová, JZ okraj",NA,Letouni,CZ0714073: Litovelské Pomoraví,100,0,7596184,100,6268a,2020-07-07,7,7,2020,CZ0714073,Litovelské Pomoraví,"PR U Spálené, Králová, JZ okraj",0,NA,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49935660,11234803,Myotis myotis,netopýr velký,Horáček Daniel,10.04.2020,11.04.2020,4929473,Ledová jeskyně Naděje,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,4929473,100,5153d,2020-04-10,10,4,2020,CZ0514041,Suchý vrch - Naděje,Ledová jeskyně Naděje,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49935660,11234803,Myotis myotis,netopýr velký,Horáček Daniel,10.04.2020,11.04.2020,4929473,Ledová jeskyně Naděje,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,4929473,100,5153d,2020-04-10,10,4,2020,CZ0514041,Suchý vrch - Naděje,Ledová jeskyně Naděje,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49935674,11234810,Myotis myotis,netopýr velký,Horáček Daniel,21.08.2020,22.08.2020,5355869,PR Vlhošť 1908,1908,Letouni,CZ0514670: Ronov - Vlhošť,100,0,5355869,72,"45,""5352d""",2020-08-21,21,8,2020,CZ0514670,Ronov - Vlhošť,PR Vlhošť 1908,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49935674,11234810,Myotis myotis,netopýr velký,Horáček Daniel,21.08.2020,22.08.2020,5355869,PR Vlhošť 1908,1908,Letouni,CZ0514670: Ronov - Vlhošť,100,0,5355869,72,"45,""5352d""",2020-08-21,21,8,2020,CZ0514670,Ronov - Vlhošť,PR Vlhošť 1908,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49935681,11234811,Myotis myotis,netopýr velký,Horáček Daniel#Jóža Miroslav,04.09.2020,05.09.2020,4929473,Ledová jeskyně Naděje,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,4929473,100,5153d,2020-09-04,4,9,2020,CZ0514041,Suchý vrch - Naděje,Ledová jeskyně Naděje,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49935681,11234811,Myotis myotis,netopýr velký,Horáček Daniel#Jóža Miroslav,04.09.2020,05.09.2020,4929473,Ledová jeskyně Naděje,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,4929473,100,5153d,2020-09-04,4,9,2020,CZ0514041,Suchý vrch - Naděje,Ledová jeskyně Naděje,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49938933,11236026,Myotis myotis,netopýr velký,"John Václav, Kišelová Martina",04.10.2020,04.10.2020,7598372,jeskyně Klemperka a okolí,NA,Letouni,CZ0214013: Kokořínsko,100,0,7598372,100,5553c,2020-10-04,4,10,2020,CZ0214013,Kokořínsko,jeskyně Klemperka a okolí,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49938933,11236026,Myotis myotis,netopýr velký,"John Václav, Kišelová Martina",04.10.2020,04.10.2020,7598372,jeskyně Klemperka a okolí,NA,Letouni,CZ0214013: Kokořínsko,100,0,7598372,100,5553c,2020-10-04,4,10,2020,CZ0214013,Kokořínsko,jeskyně Klemperka a okolí,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49939779,11236317,Myotis myotis,netopýr velký,Horáček Daniel,16.04.2020,16.04.2020,7598872,Naděje - transekt N1,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598872,100,5153d,2020-04-16,16,4,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N1,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49939779,11236317,Myotis myotis,netopýr velký,Horáček Daniel,16.04.2020,16.04.2020,7598872,Naděje - transekt N1,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598872,100,5153d,2020-04-16,16,4,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N1,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49939795,11236322,Myotis myotis,netopýr velký,Horáček Daniel,25.08.2020,25.08.2020,7598872,Naděje - transekt N1,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598872,100,5153d,2020-08-25,25,8,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N1,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49939795,11236322,Myotis myotis,netopýr velký,Horáček Daniel,25.08.2020,25.08.2020,7598872,Naděje - transekt N1,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598872,100,5153d,2020-08-25,25,8,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N1,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49939802,11236324,Myotis myotis,netopýr velký,Horáček Daniel,16.04.2020,16.04.2020,7598877,Naděje - transekt N2 - Ledová j.,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598877,100,5153d,2020-04-16,16,4,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N2 - Ledová j.,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49939802,11236324,Myotis myotis,netopýr velký,Horáček Daniel,16.04.2020,16.04.2020,7598877,Naděje - transekt N2 - Ledová j.,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598877,100,5153d,2020-04-16,16,4,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N2 - Ledová j.,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49939818,11236329,Myotis myotis,netopýr velký,Horáček Daniel,25.08.2020,25.08.2020,7598879,Naděje - transekt N3 - Malá Ledová j.,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598879,100,5153d,2020-08-25,25,8,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N3 - Malá Ledová j.,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
49939818,11236329,Myotis myotis,netopýr velký,Horáček Daniel,25.08.2020,25.08.2020,7598879,Naděje - transekt N3 - Malá Ledová j.,NA,Letouni,CZ0514041: Suchý vrch - Naděje,100,0,7598879,100,5153d,2020-08-25,25,8,2020,CZ0514041,Suchý vrch - Naděje,Naděje - transekt N3 - Malá Ledová j.,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
49975257,11243364,Myotis myotis,netopýr velký,Krása Antonín#Tůma Antonín,25.11.2016,25.11.2016,6053938,jeskyně Býčí skála,NA,Letouni,CZ0624130: Moravský kras,100,0,6053938,100,6666c,2016-11-25,25,11,2016,CZ0624130,Moravský kras,jeskyně Býčí skála,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
