typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0723409;Kurovice - lom;Triturus cristatus;1166;2022-04-30;2024-07-29;Krajský úřad Zlínského kraje;131;7;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;27;66.67;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;21;25;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;22;130;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;80;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;30;55.56;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;34;55.56;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;35;88.89;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;36;77.78;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;130;16.67;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Triturus cristatus;1166;2022-04-20;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;131;9;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;27;88.89;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;21;78;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;22;150;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;80;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;34;77.78;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;36;88.89;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;130;11.11;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;131;9;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0714073;Litovelské Pomoraví;Bombina bombina;1188;2022-04-27;2024-07-23;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;zhoršující se;2025-07-28;RP Olomoucko;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;27;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;21;2;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;22;20;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;80;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;30;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;35;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623372;Lom u Žerůtek;Triturus carnifex;1167;2022-04-15;2024-06-25;Krajský úřad Jihomoravského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;27;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;21;11;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;22;50;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;80;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;30;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;35;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;130;50;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;zlepšující se;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624129;Luční údolí;Triturus cristatus;1166;2022-04-27;2024-06-10;Krajský úřad Jihomoravského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;21;1;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;22;10;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;80;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;30;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;35;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;36;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;130;50;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;zhoršený;zhoršující se;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623357;Mašovický lom;Triturus carnifex;1167;2022-04-13;2024-07-18;Krajský úřad Jihomoravského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;27;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;21;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;22;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;80;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;30;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;35;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;36;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723410;Mokřad Pumpák;Triturus cristatus;1166;2024-04-23;2024-05-02;Krajský úřad Zlínského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;21;1;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;22;10;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;80;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;30;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
Druh;CZ0813455;Mokřad u Rondelu;Triturus cristatus;1166;2022-04-23;2024-10-19;Krajský úřad Moravskoslezského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Moravskoslezské;NA;19269
