.target_id;SITECODE;HABITAT_CODE;status;elapsed_sec;error_message
1754;CZ0720422;9180;ok;2,51036453247070e+00;
1755;CZ0720422;91E0;ok;4,72143077850342e+00;
1756;CZ0514668;6230;ok;2,66647338867188e-03;
1757;CZ0514668;6520;ok;2,65693664550781e-03;
1758;CZ0514668;9110;ok;3,85646986961365e+00;
1759;CZ0514668;9180;ok;1,65173006057739e+00;
1760;CZ0210726;91U0;ok;6,70729398727417e-01;
1761;CZ0620024;2330;ok;2,94470787048340e-03;
1762;CZ0620024;6260;ok;2,64573097229004e-03;
1763;CZ0720192;7220;ok;2,70128250122070e-03;
1764;CZ0720192;9130;ok;4,06433439254761e+00;
1765;CZ0720192;9170;ok;4,45710468292236e+00;
1766;CZ0720192;91E0;ok;3,48098707199097e+00;
1767;CZ0514243;8220;ok;4,59170341491699e-03;
1768;CZ0514243;8310;ok;2,86173820495605e-03;
1769;CZ0514243;9110;ok;3,96474051475525e+00;
1770;CZ0310020;9110;ok;4,08026313781738e+00;
1771;CZ0314019;3140;ok;2,82382965087891e-03;
1772;CZ0310009;3150;ok;2,78377532958984e-03;
1773;CZ0420166;6230;ok;2,84385681152344e-03;
1774;CZ0420166;6410;ok;3,02886962890625e-03;
1775;CZ0420166;6430;ok;2,91800498962402e-03;
1776;CZ0420166;7140;ok;2,79664993286133e-03;
1777;CZ0610159;9130;ok;7,23935127258301e+00;
1778;CZ0610159;9180;ok;1,48804473876953e+00;
1779;CZ0420165;6210;ok;2,50315666198730e-03;
1780;CZ0420165;91I0;ok;8,65039825439453e-01;
1781;CZ0520184;9170;ok;3,85198998451233e+00;
1782;CZ0520184;9190;ok;9,88530635833740e-01;
1783;CZ0620103;9170;ok;4,62355279922485e+00;
1784;CZ0620103;91G0;ok;1,53574109077454e+00;
1785;CZ0620103;91I0;ok;1,08498597145081e+00;
1786;CZ0620018;6210;ok;2,51150131225586e-03;
1787;CZ0620018;6240;ok;2,48289108276367e-03;
1788;CZ0210729;4030;ok;2,43234634399414e-03;
1789;CZ0210729;6110;ok;2,48479843139648e-03;
1790;CZ0210729;6190;ok;2,49528884887695e-03;
1791;CZ0210729;6210;ok;2,43234634399414e-03;
1792;CZ0210729;8220;ok;2,45618820190430e-03;
1793;CZ0210729;8230;ok;2,46834754943848e-03;
1794;CZ0410151;6210;ok;2,46071815490723e-03;
1795;CZ0410151;9170;ok;4,01791167259216e+00;
1796;CZ0410151;9180;ok;1,56592154502869e+00;
1797;CZ0410151;6210p;ok;2,41160392761230e-03;
1798;CZ0724430;6210;ok;2,39348411560059e-03;
1799;CZ0724430;6510;ok;2,37345695495605e-03;
1800;CZ0724430;7220;ok;2,42662429809570e-03;
1801;CZ0724430;9130;ok;6,63294959068298e+00;
1802;CZ0724430;9170;ok;6,79894638061523e+00;
1803;CZ0724430;9180;ok;3,57691979408264e+00;
1804;CZ0724430;6210p;ok;2,35176086425781e-03;
1805;CZ0724430;91E0;ok;4,90207982063293e+00;
1806;CZ0213009;3260;ok;2,43687629699707e-03;
1807;CZ0310035;3150;ok;2,35533714294434e-03;
1808;CZ0310035;3260;ok;2,39348411560059e-03;
1809;CZ0210027;3130;ok;2,41494178771973e-03;
1810;CZ0210027;9110;ok;4,09296059608459e+00;
1811;CZ0210027;9130;ok;2,83742976188660e+00;
1812;CZ0314638;3130;ok;2,47001647949219e-03;
1813;CZ0620084;3150;ok;2,43473052978516e-03;
1814;CZ0620084;91E0;ok;3,08928275108337e+00;
1815;CZ0620084;91F0;ok;1,90348124504089e+00;
1816;CZ0313138;3150;ok;2,37035751342773e-03;
1817;CZ0313138;6410;ok;2,30765342712402e-03;
1818;CZ0620055;91G0;ok;8,09866905212402e-01;
1819;CZ0420004;6210;ok;2,40778923034668e-03;
1820;CZ0420004;9170;ok;3,64817476272583e+00;
1821;CZ0623030;3130;ok;2,34556198120117e-03;
1822;CZ0210034;7210;ok;2,27975845336914e-03;
1823;CZ0214015;8150;ok;2,28810310363770e-03;
1824;CZ0214015;8220;ok;2,38537788391113e-03;
1825;CZ0214015;9130;ok;2,94946765899658e+00;
1826;CZ0214015;9170;ok;4,56400084495544e+00;
1827;CZ0214015;9180;ok;1,81958031654358e+00;
1828;CZ0214015;91E0;ok;3,00102066993713e+00;
1829;CZ0214015;91I0;ok;9,85685825347900e-01;
1830;CZ0424127;4030;ok;2,41327285766602e-03;
1831;CZ0424127;6230;ok;2,37751007080078e-03;
1832;CZ0424127;6430;ok;2,40516662597656e-03;
1833;CZ0424127;6520;ok;2,34794616699219e-03;
1834;CZ0424127;8220;ok;2,36749649047852e-03;
1835;CZ0424127;9110;ok;6,57123844623566e+01;
1836;CZ0424127;9130;ok;5,16946434974670e+01;
1837;CZ0424127;9180;ok;4,49536614418030e+01;
1838;CZ0424127;9410;ok;4,49599764347076e+01;
1839;CZ0424127;91D0;ok;4,36262857913971e+01;
1840;CZ0424127;91E0;ok;4,72438511848450e+01;
1841;CZ0620056;6210;ok;2,48384475708008e-03;
1842;CZ0620413;8150;ok;3,00049781799316e-03;
1843;CZ0620413;8220;ok;3,77941131591797e-03;
1844;CZ0310022;8220;ok;3,58366966247559e-03;
1845;CZ0410168;6230;ok;3,62038612365723e-03;
1846;CZ0410168;6520;ok;3,66187095642090e-03;
1847;CZ0410168;7140;ok;3,58819961547852e-03;
1848;CZ0410168;9410;ok;2,09385013580322e+00;
1849;CZ0410168;91D0;ok;1,14570140838623e+00;
1850;CZ0410176;4030;ok;2,52842903137207e-03;
1851;CZ0410176;8220;ok;2,50816345214844e-03;
1852;CZ0610003;9130;ok;3,42508816719055e+00;
1853;CZ0712225;6210;ok;2,33650207519531e-03;
1854;CZ0210029;6210;ok;2,36678123474121e-03;
1855;CZ0210008;7230;ok;2,33292579650879e-03;
1856;CZ0210008;91F0;ok;1,01059007644653e+00;
1857;CZ0523267;6520;ok;2,39396095275879e-03;
1858;CZ0523267;91E0;ok;4,60063576698303e+00;
1859;CZ0514667;8310;ok;2,35366821289062e-03;
1860;CZ0524045;6410;ok;2,29430198669434e-03;
1861;CZ0524045;91E0;ok;2,77366900444031e+00;
1862;CZ0524045;91F0;ok;1,04046773910522e+00;
1863;CZ0520604;8220;ok;2,44951248168945e-03;
1864;CZ0520604;9110;ok;5,06877422332764e+00;
1865;CZ0520604;9130;ok;3,79663109779358e+00;
1866;CZ0520604;9180;ok;2,54027485847473e+00;
1867;CZ0310019;3130;ok;2,62975692749023e-03;
1868;CZ0310019;3150;ok;2,69556045532227e-03;
1869;CZ0610170;3130;ok;2,46095657348633e-03;
1870;CZ0610170;6230;ok;2,58183479309082e-03;
1871;CZ0610170;7140;ok;2,56800651550293e-03;
1872;CZ0624108;6250;ok;2,74085998535156e-03;
1873;CZ0214003;5130;ok;2,57182121276855e-03;
1874;CZ0214003;6110;ok;2,76184082031250e-03;
1875;CZ0214003;6210;ok;2,37965583801270e-03;
1876;CZ0214003;8310;ok;2,40087509155273e-03;
1877;CZ0214003;9170;ok;4,21385693550110e+00;
1878;CZ0314641;6410;ok;2,58207321166992e-03;
1879;CZ0314641;6430;ok;2,58159637451172e-03;
1880;CZ0314641;6510;ok;2,58469581604004e-03;
1881;CZ0314641;7140;ok;2,59399414062500e-03;
1882;CZ0314641;91E0;ok;3,21877670288086e+00;
1883;CZ0620120;6210;ok;2,43973731994629e-03;
1884;CZ0620120;9170;ok;3,95400047302246e+00;
1885;CZ0620120;91I0;ok;7,76886701583862e-01;
1886;CZ0614057;3130;ok;2,34103202819824e-03;
1887;CZ0620076;1340;ok;2,28404998779297e-03;
1888;CZ0530504;6230;ok;2,30741500854492e-03;
1889;CZ0210153;6190;ok;2,34103202819824e-03;
1890;CZ0210153;8220;ok;2,30717658996582e-03;
1891;CZ0210153;9170;ok;3,77545833587646e+00;
1892;CZ0210153;9180;ok;1,55060076713562e+00;
1893;CZ0210153;40A0;ok;2,45928764343262e-03;
1894;CZ0610401;9110;ok;3,83886623382568e+00;
1895;CZ0610401;9130;ok;2,81783986091614e+00;
1896;CZ0520511;6510;ok;2,46214866638184e-03;
1897;CZ0520511;9110;ok;3,59613251686096e+00;
1898;CZ0520511;9130;ok;3,07151269912720e+00;
1899;CZ0520511;91E0;ok;2,91370820999146e+00;
1900;CZ0214050;3150;ok;2,45237350463867e-03;
1901;CZ0214050;6210;ok;2,45213508605957e-03;
1902;CZ0214050;6410;ok;2,41661071777344e-03;
1903;CZ0214050;6440;ok;2,39896774291992e-03;
1904;CZ0214050;6510;ok;2,38919258117676e-03;
1905;CZ0214050;7230;ok;2,41422653198242e-03;
1906;CZ0214050;6210p;ok;2,42638587951660e-03;
1907;CZ0214050;91H0;ok;9,29163217544556e-01;
1908;CZ0214050;91I0;ok;1,00092315673828e+00;
1909;CZ0420012;3260;ok;2,38847732543945e-03;
1910;CZ0420012;3270;ok;2,30503082275391e-03;
1911;CZ0420012;4030;ok;2,30336189270020e-03;
1912;CZ0420012;5130;ok;2,30765342712402e-03;
1913;CZ0420012;6190;ok;2,30717658996582e-03;
1914;CZ0420012;6210;ok;2,31170654296875e-03;
1915;CZ0420012;8220;ok;2,34365463256836e-03;
1916;CZ0420012;8230;ok;2,29763984680176e-03;
1917;CZ0420012;40A0;ok;2,29740142822266e-03;
1918;CZ0420012;91E0;ok;2,86234474182129e+00;
1919;CZ0210066;6210;ok;2,39920616149902e-03;
1920;CZ0810425;3140;ok;2,36248970031738e-03;
1921;CZ0530021;3150;ok;2,39491462707520e-03;
1922;CZ0530021;7140;ok;2,35724449157715e-03;
1923;CZ0530021;9170;ok;4,25608086585999e+00;
1924;CZ0530021;9190;ok;1,00889205932617e+00;
1925;CZ0210175;9170;ok;5,39964556694031e+00;
1926;CZ0210175;9190;ok;2,28221416473389e+00;
1927;CZ0210175;91I0;ok;1,48433852195740e+00;
1928;CZ0310605;91D0;ok;1,41223144531250e+00;
1929;CZ0310163;9110;ok;3,92316269874573e+00;
1930;CZ0310163;9130;ok;3,75914454460144e+00;
1931;CZ0310163;9410;ok;1,99840474128723e+00;
