.target_id;SITECODE;HABITAT_CODE;REGION_ID;PAIR;DATUM_OLD;DATUM_NEW;PAIR_PRIORITY
1575;CZ0314024;91D0;CZ0595;VMB1_VMB2;2003-08-09;2009-10-31;2
1575;CZ0314024;91D0;CZ0637;VMB1_VMB2;2005-07-20;2008-11-08;2
1575;CZ0314024;91D0;CZ1042;VMB1_VMB2;2002-08-07;2016-05-14;2
1575;CZ0314024;91D0;CZ1044;VMB1_VMB2;2005-08-25;2015-08-31;2
1575;CZ0314024;91D0;CZ1045;VMB1_VMB2;2004-08-30;2015-07-05;2
1575;CZ0314024;91D0;CZ1066;VMB1_VMB2;2004-08-25;2016-05-12;2
1575;CZ0314024;91D0;CZ1094;VMB1_VMB2;2004-08-21;2012-06-18;2
1575;CZ0314024;91D0;CZ1117;VMB1_VMB2;2004-12-19;2012-06-15;2
1575;CZ0314024;91D0;CZ1131;VMB1_VMB2;2004-07-18;2009-09-22;2
1575;CZ0314024;91D0;CZ1132;VMB1_VMB2;2003-08-02;2015-07-17;2
1575;CZ0314024;91D0;CZ1142;VMB1_VMB2;2002-09-22;2010-08-10;2
1575;CZ0314024;91D0;CZ1147;VMB1_VMB2;2003-07-21;2016-08-24;2
1575;CZ0314024;91D0;CZ1174;VMB1_VMB2;2002-09-30;2016-07-12;2
1575;CZ0314024;91D0;CZ1194;VMB1_VMB2;2001-09-18;2012-08-24;2
1575;CZ0314024;91D0;CZ1197;VMB1_VMB2;2001-10-26;2016-09-09;2
1575;CZ0314024;91D0;CZ1236;VMB2_VMB0;2010-07-23;2022-09-04;1
1575;CZ0314024;91D0;CZ1246;VMB1_VMB2;2004-07-03;2012-08-14;2
1575;CZ0314024;91D0;CZ1251;VMB1_VMB2;2001-10-20;2016-09-14;2
1575;CZ0314024;91D0;CZ1256;VMB1_VMB2;2004-07-31;2017-06-09;2
1575;CZ0314024;91D0;CZ1260;VMB1_VMB2;2004-08-01;2015-09-20;2
1575;CZ0314024;91D0;CZ1269;VMB1_VMB2;2004-08-01;2018-09-11;2
1575;CZ0314024;91D0;CZ1270;VMB1_VMB2;2002-10-13;2012-07-26;2
1575;CZ0314024;91D0;CZ1292;VMB1_VMB2;2003-08-04;2017-08-30;2
1575;CZ0314024;91D0;CZ1301;VMB1_VMB2;2005-08-15;2011-10-25;2
1575;CZ0314024;91D0;CZ1318;VMB1_VMB2;2003-09-14;2015-08-28;2
1575;CZ0314024;91D0;CZ1325;VMB1_VMB2;2004-08-01;2018-10-17;2
1575;CZ0314024;91D0;CZ1330;VMB1_VMB2;2002-10-02;2010-09-12;2
1575;CZ0314024;91D0;CZ1331;VMB1_VMB2;2005-08-15;2015-08-20;2
1575;CZ0314024;91D0;CZ1358;VMB1_VMB2;2005-08-15;2014-08-27;2
1575;CZ0314024;91D0;CZ1367;VMB1_VMB2;2003-06-11;2008-12-01;2
1575;CZ0314024;91D0;CZ1378;VMB1_VMB2;2003-10-29;2015-07-21;2
1575;CZ0314024;91D0;CZ1395;VMB1_VMB2;2002-11-05;2012-09-15;2
1575;CZ0314024;91D0;CZ1401;VMB1_VMB2;2004-09-15;2015-08-18;2
1575;CZ0314024;91D0;CZ1419;VMB1_VMB2;2003-10-29;2013-07-23;2
1575;CZ0314024;91D0;CZ1422;VMB1_VMB2;2004-09-08;2009-07-14;2
1575;CZ0314024;91D0;CZ1425;VMB1_VMB2;2004-08-13;2017-09-21;2
1575;CZ0314024;91D0;CZ1438;VMB1_VMB2;2002-11-05;2010-03-28;2
1575;CZ0314024;91D0;CZ1440;VMB1_VMB2;2004-08-06;2019-06-26;2
1575;CZ0314024;91D0;CZ1449;VMB1_VMB2;2003-10-20;2010-04-01;2
1575;CZ0314024;91D0;CZ1450;VMB1_VMB2;2004-08-03;2014-09-18;2
1575;CZ0314024;91D0;CZ1451;VMB1_VMB2;2004-08-16;2012-07-31;2
1575;CZ0314024;91D0;CZ1455;VMB1_VMB2;2004-07-15;2016-08-31;2
1575;CZ0314024;91D0;CZ1492;VMB1_VMB2;2003-10-20;2010-03-25;2
1575;CZ0314024;91D0;CZ1507;VMB1_VMB2;2004-06-05;2011-09-22;2
1575;CZ0314024;91D0;CZ1512;VMB1_VMB2;2004-07-15;2013-08-13;2
1575;CZ0314024;91D0;CZ1536;VMB1_VMB2;2004-07-15;2010-04-01;2
1575;CZ0314024;91D0;CZ1547;VMB1_VMB2;2003-08-24;2010-10-01;2
1575;CZ0314024;91D0;CZ1554;VMB2_VMB0;2011-08-22;2023-10-20;1
1575;CZ0314024;91D0;CZ1572;VMB1_VMB2;2001-10-04;2010-03-30;2
1575;CZ0314024;91D0;CZ1592;VMB1_VMB2;2003-08-27;2018-08-05;2
1575;CZ0314024;91D0;CZ1593;VMB2_VMB0;2009-10-01;2022-08-31;1
1575;CZ0314024;91D0;CZ1631;VMB2_VMB0;2010-10-31;2023-08-12;1
1575;CZ0314024;91D0;CZ1632;VMB2_VMB0;2009-09-23;2022-07-15;1
1575;CZ0314024;91D0;CZ1652;VMB2_VMB0;2009-09-13;2023-08-27;1
1575;CZ0314024;91D0;CZ1680;VMB1_VMB2;2003-07-19;2012-08-02;2
1575;CZ0314024;91D0;CZ1773;VMB2_VMB0;2008-07-23;2022-08-11;1
1575;CZ0314024;91D0;CZ1812;VMB1_VMB2;2004-06-29;2016-10-24;2
1575;CZ0314024;91D0;CZ1838;VMB1_VMB2;2004-06-29;2012-08-09;2
1576;CZ0314024;91E0;CZ0009;VMB1_VMB2;2004-09-10;2015-09-30;2
1576;CZ0314024;91E0;CZ0019;VMB1_VMB2;2004-08-03;2015-06-22;2
1576;CZ0314024;91E0;CZ0027;VMB2_VMB0;2006-09-09;2021-06-05;1
1576;CZ0314024;91E0;CZ0392;VMB2_VMB0;2007-10-08;2021-09-30;1
1576;CZ0314024;91E0;CZ0393;VMB1_VMB2;2003-06-12;2013-09-23;2
1576;CZ0314024;91E0;CZ0394;VMB2_VMB0;2008-08-21;2020-09-30;1
1576;CZ0314024;91E0;CZ0395;VMB2_VMB0;2009-09-15;2024-10-31;1
1576;CZ0314024;91E0;CZ0402;VMB2_VMB0;2007-09-24;2020-08-17;1
1576;CZ0314024;91E0;CZ0403;VMB1_VMB2;2004-07-29;2015-08-31;2
1576;CZ0314024;91E0;CZ0404;VMB1_VMB2;2004-08-02;2007-11-03;2
1576;CZ0314024;91E0;CZ0408;VMB1_VMB2;2004-07-19;2011-11-15;2
1576;CZ0314024;91E0;CZ0414;VMB2_VMB0;2012-07-08;2022-06-22;1
1576;CZ0314024;91E0;CZ0416;VMB1_VMB2;2004-07-15;2012-09-21;2
1576;CZ0314024;91E0;CZ0497;VMB1_VMB2;2004-10-26;2012-03-29;2
1576;CZ0314024;91E0;CZ0563;VMB1_VMB2;2001-09-17;2012-06-15;2
1576;CZ0314024;91E0;CZ0573;VMB2_VMB0;2008-08-25;2023-07-31;1
1576;CZ0314024;91E0;CZ0595;VMB1_VMB2;2003-06-16;2009-10-31;2
1576;CZ0314024;91E0;CZ0637;VMB1_VMB2;2002-09-04;2008-08-31;2
1576;CZ0314024;91E0;CZ0665;VMB1_VMB2;2003-09-01;2008-05-29;2
1576;CZ0314024;91E0;CZ0967;VMB1_VMB2;2003-09-20;2017-09-18;2
1576;CZ0314024;91E0;CZ1042;VMB1_VMB2;2005-08-26;2016-05-14;2
1576;CZ0314024;91E0;CZ1044;VMB1_VMB2;2005-08-26;2015-08-29;2
1576;CZ0314024;91E0;CZ1066;VMB1_VMB2;2004-08-25;2015-09-03;2
1576;CZ0314024;91E0;CZ1094;VMB1_VMB2;2004-08-24;2012-06-18;2
1576;CZ0314024;91E0;CZ1117;VMB1_VMB2;2003-07-19;2012-06-15;2
1576;CZ0314024;91E0;CZ1132;VMB1_VMB2;2003-07-26;2015-07-17;2
1576;CZ0314024;91E0;CZ1162;VMB1_VMB2;2003-07-18;2014-07-02;2
1576;CZ0314024;91E0;CZ1167;VMB1_VMB2;2002-07-30;2010-08-19;2
1576;CZ0314024;91E0;CZ1174;VMB1_VMB2;2002-09-07;2016-08-26;2
1576;CZ0314024;91E0;CZ1177;VMB1_VMB2;2004-08-02;2012-07-12;2
1576;CZ0314024;91E0;CZ1194;VMB1_VMB2;2001-10-22;2012-09-07;2
1576;CZ0314024;91E0;CZ1197;VMB1_VMB2;2001-10-27;2016-09-16;2
1576;CZ0314024;91E0;CZ1210;VMB1_VMB2;2004-08-02;2013-08-07;2
1576;CZ0314024;91E0;CZ1236;VMB2_VMB0;2010-08-12;2022-09-05;1
1576;CZ0314024;91E0;CZ1240;VMB1_VMB2;2003-08-22;2012-08-12;2
1576;CZ0314024;91E0;CZ1251;VMB1_VMB2;2001-10-02;2016-09-14;2
1576;CZ0314024;91E0;CZ1256;VMB1_VMB2;2004-08-01;2017-08-10;2
1576;CZ0314024;91E0;CZ1260;VMB1_VMB2;2004-08-01;2015-09-26;2
1576;CZ0314024;91E0;CZ1269;VMB1_VMB2;2003-06-12;2018-09-11;2
1576;CZ0314024;91E0;CZ1270;VMB1_VMB2;2003-07-23;2012-07-26;2
1576;CZ0314024;91E0;CZ1292;VMB1_VMB2;2003-08-09;2017-08-30;2
1576;CZ0314024;91E0;CZ1301;VMB1_VMB2;2003-07-22;2011-03-31;2
1576;CZ0314024;91E0;CZ1318;VMB1_VMB2;2003-09-13;2015-08-28;2
1576;CZ0314024;91E0;CZ1325;VMB1_VMB2;2004-09-15;2018-10-17;2
1576;CZ0314024;91E0;CZ1330;VMB1_VMB2;2004-05-23;2010-10-07;2
1576;CZ0314024;91E0;CZ1347;VMB2_VMB0;2013-09-11;2025-06-28;1
1576;CZ0314024;91E0;CZ1367;VMB1_VMB2;2004-10-25;2008-12-01;2
1576;CZ0314024;91E0;CZ1378;VMB2_VMB0;2015-08-03;2022-09-12;1
1576;CZ0314024;91E0;CZ1401;VMB1_VMB2;2004-07-24;2015-09-22;2
1576;CZ0314024;91E0;CZ1419;VMB1_VMB2;2005-07-21;2013-07-23;2
1576;CZ0314024;91E0;CZ1422;VMB1_VMB2;2004-09-08;2009-07-14;2
1576;CZ0314024;91E0;CZ1425;VMB1_VMB2;2004-08-13;2017-09-25;2
1576;CZ0314024;91E0;CZ1440;VMB1_VMB2;2004-09-08;2019-09-18;2
1576;CZ0314024;91E0;CZ1449;VMB1_VMB2;2003-07-19;2010-04-01;2
1576;CZ0314024;91E0;CZ1450;VMB1_VMB2;2004-09-15;2014-09-25;2
1576;CZ0314024;91E0;CZ1451;VMB1_VMB2;2004-08-17;2012-10-18;2
1576;CZ0314024;91E0;CZ1455;VMB1_VMB2;2005-07-21;2016-08-31;2
1576;CZ0314024;91E0;CZ1507;VMB2_VMB0;2011-09-22;2022-08-05;1
1576;CZ0314024;91E0;CZ1512;VMB1_VMB2;2004-07-15;2013-08-13;2
1576;CZ0314024;91E0;CZ1536;VMB1_VMB2;2001-08-06;2010-03-27;2
1576;CZ0314024;91E0;CZ1547;VMB1_VMB2;2005-07-22;2010-08-17;2
1576;CZ0314024;91E0;CZ1554;VMB2_VMB0;2017-08-17;2024-03-28;1
1576;CZ0314024;91E0;CZ1572;VMB1_VMB2;2001-10-04;2010-03-29;2
1576;CZ0314024;91E0;CZ1585;VMB1_VMB2;2002-07-23;2017-08-18;2
1576;CZ0314024;91E0;CZ1592;VMB1_VMB2;2004-07-15;2018-09-14;2
1576;CZ0314024;91E0;CZ1593;VMB2_VMB0;2010-10-30;2022-07-09;1
1576;CZ0314024;91E0;CZ1597;VMB1_VMB2;2005-06-24;2013-09-17;2
1576;CZ0314024;91E0;CZ1631;VMB2_VMB0;2010-10-30;2023-08-12;1
1576;CZ0314024;91E0;CZ1632;VMB1_VMB2;2005-07-19;2009-09-23;2
1576;CZ0314024;91E0;CZ1651;VMB1_VMB2;2005-06-16;2012-10-11;2
1576;CZ0314024;91E0;CZ1652;VMB2_VMB0;2009-09-11;2023-08-27;1
1576;CZ0314024;91E0;CZ1680;VMB1_VMB2;2004-12-25;2012-09-22;2
1576;CZ0314024;91E0;CZ1709;VMB1_VMB2;2004-12-31;2017-08-07;2
1576;CZ0314024;91E0;CZ1710;VMB1_VMB2;2004-09-20;2017-09-13;2
1576;CZ0314024;91E0;CZ1711;VMB1_VMB2;2004-12-31;2017-08-10;2
1576;CZ0314024;91E0;CZ1746;VMB1_VMB2;2004-12-11;2014-09-16;2
1576;CZ0314024;91E0;CZ1751;VMB2_VMB0;2009-09-06;2025-05-21;1
1576;CZ0314024;91E0;CZ1773;VMB2_VMB0;2009-08-27;2022-08-30;1
1576;CZ0314024;91E0;CZ1775;VMB1_VMB2;2003-08-28;2012-09-19;2
1576;CZ0314024;91E0;CZ1779;VMB2_VMB0;2009-10-22;2024-11-06;1
1576;CZ0314024;91E0;CZ1812;VMB1_VMB2;2005-09-15;2016-10-24;2
1576;CZ0314024;91E0;CZ1835;VMB1_VMB2;2005-09-15;2010-10-08;2
1576;CZ0314024;91E0;CZ1837;VMB1_VMB2;2003-09-01;2015-05-17;2
1576;CZ0314024;91E0;CZ1838;VMB1_VMB2;2004-06-29;2012-09-07;2
1576;CZ0314024;91E0;CZ1845;VMB1_VMB2;2004-12-15;2011-09-30;2
1576;CZ0314024;91E0;CZ1846;VMB1_VMB2;2004-12-21;2010-09-03;2
1580;CZ0320022;9130;CZ0040;VMB1_VMB2;2003-08-20;2014-06-08;2
1580;CZ0320022;9130;CZ2143;VMB1_VMB2;2003-09-10;2014-06-27;2
1580;CZ0320022;9130;CZ2197;VMB1_VMB2;2004-05-15;2014-06-25;2
1581;CZ0320022;9170;CZ2197;VMB1_VMB2;2004-05-15;2014-06-25;2
1582;CZ0320022;9180;CZ0040;VMB1_VMB2;2003-08-20;2014-06-06;2
1582;CZ0320022;9180;CZ2143;VMB1_VMB2;2003-09-10;2014-06-27;2
1582;CZ0320022;9180;CZ2197;VMB1_VMB2;2004-05-15;2014-06-25;2
1596;CZ0623046;91E0;CZ1046;VMB1_VMB2;2003-05-09;2012-06-20;2
1597;CZ0520600;9110;CZ0374;VMB2_VMB0;2007-08-19;2022-10-05;1
1597;CZ0520600;9110;CZ2924;VMB2_VMB0;2009-07-22;2022-08-23;1
1598;CZ0520600;9130;CZ0374;VMB2_VMB0;2007-08-20;2022-10-05;1
1598;CZ0520600;9130;CZ2924;VMB2_VMB0;2009-07-22;2022-08-23;1
1599;CZ0520600;9410;CZ0374;VMB2_VMB0;2007-08-19;2022-10-05;1
1599;CZ0520600;9410;CZ2924;VMB2_VMB0;2009-07-22;2022-08-23;1
1602;CZ0720153;9130;CZ0591;VMB2_VMB0;2008-07-25;2023-09-26;1
1603;CZ0720153;9170;CZ0591;VMB2_VMB0;2008-07-26;2023-10-02;1
1613;CZ0314023;9190;CZ0407;VMB1_VMB2;2002-11-25;2011-09-20;2
1613;CZ0314023;9190;CZ0409;VMB1_VMB2;2001-03-03;2015-09-02;2
1613;CZ0314023;9190;CZ1126;VMB1_VMB2;2001-10-12;2014-08-28;2
1613;CZ0314023;9190;CZ1171;VMB2_VMB0;2001-10-12;2024-10-25;1
1613;CZ0314023;9190;CZ1271;VMB1_VMB2;2003-08-24;2013-08-26;2
1613;CZ0314023;9190;CZ1291;VMB1_VMB2;2003-05-18;2013-08-22;2
1613;CZ0314023;9190;CZ1313;VMB1_VMB2;2003-08-24;2013-08-19;2
1613;CZ0314023;9190;CZ1333;VMB1_VMB2;2002-09-30;2015-07-15;2
1614;CZ0314023;91E0;CZ0407;VMB1_VMB2;2002-10-25;2011-09-08;2
1614;CZ0314023;91E0;CZ1126;VMB1_VMB2;2001-10-11;2014-08-28;2
1614;CZ0314023;91E0;CZ1160;VMB1_VMB2;2001-09-06;2013-07-19;2
1614;CZ0314023;91E0;CZ1171;VMB2_VMB0;2001-09-07;2024-08-28;1
1614;CZ0314023;91E0;CZ1208;VMB1_VMB2;2001-09-09;2017-06-25;2
1614;CZ0314023;91E0;CZ1271;VMB1_VMB2;2001-09-28;2013-07-09;2
1614;CZ0314023;91E0;CZ1313;VMB1_VMB2;2001-09-28;2013-08-19;2
1615;CZ0314023;91F0;CZ0407;VMB1_VMB2;2002-11-25;2011-09-07;2
1615;CZ0314023;91F0;CZ1126;VMB1_VMB2;2002-12-31;2014-08-28;2
1615;CZ0314023;91F0;CZ1160;VMB1_VMB2;2001-09-05;2013-07-11;2
1615;CZ0314023;91F0;CZ1171;VMB2_VMB0;2001-09-07;2024-09-10;1
1615;CZ0314023;91F0;CZ1208;VMB1_VMB2;2001-09-07;2017-08-20;2
1615;CZ0314023;91F0;CZ1271;VMB1_VMB2;2001-09-09;2013-08-24;2
1615;CZ0314023;91F0;CZ1313;VMB1_VMB2;2001-09-29;2013-08-19;2
1617;CZ0210047;9110;CZ2223;VMB1_VMB2;2005-03-12;2015-08-14;2
1618;CZ0210047;9180;CZ2223;VMB1_VMB2;2004-09-05;2015-08-14;2
1621;CZ0624106;9170;CZ0961;VMB2_VMB0;2015-04-13;2024-05-13;1
1621;CZ0624106;9170;CZ1104;VMB1_VMB2;2004-09-17;2015-04-16;2
1621;CZ0624106;9170;CZ1133;VMB1_VMB2;2004-09-17;2015-06-08;2
1622;CZ0624106;91G0;CZ0961;VMB2_VMB0;2015-04-15;2024-05-13;1
1622;CZ0624106;91G0;CZ1104;VMB1_VMB2;2004-09-17;2015-04-16;2
1628;CZ0214011;9110;CZ0186;VMB2_VMB0;2007-09-16;2024-11-01;1
1628;CZ0214011;9110;CZ0187;VMB2_VMB0;2007-06-02;2024-09-24;1
1629;CZ0214011;9130;CZ0186;VMB2_VMB0;2007-09-15;2025-07-29;1
1629;CZ0214011;9130;CZ0187;VMB2_VMB0;2007-08-25;2024-09-24;1
1630;CZ0214011;9170;CZ0186;VMB2_VMB0;2007-09-15;2025-07-29;1
1630;CZ0214011;9170;CZ0187;VMB2_VMB0;2007-08-25;2024-09-26;1
1630;CZ0214011;9170;CZ2706;VMB1_VMB2;2003-09-12;2014-05-30;2
1631;CZ0214011;9180;CZ0186;VMB2_VMB0;2007-09-21;2024-11-01;1
1631;CZ0214011;9180;CZ0187;VMB2_VMB0;2007-07-02;2024-09-27;1
1631;CZ0214011;9180;CZ2706;VMB1_VMB2;2003-05-28;2014-05-30;2
1633;CZ0214011;91E0;CZ0186;VMB2_VMB0;2007-09-17;2024-10-25;1
1633;CZ0214011;91E0;CZ0187;VMB1_VMB2;2003-07-26;2007-07-02;2
1633;CZ0214011;91E0;CZ2706;VMB1_VMB2;2003-06-13;2014-06-05;2
1635;CZ0610005;9150;CZ1780;VMB1_VMB2;2003-05-02;2014-09-27;2
1639;CZ0714772;9110;CZ0303;VMB1_VMB2;2002-09-29;2007-09-03;2
1639;CZ0714772;9110;CZ1955;VMB1_VMB2;2001-10-12;2015-08-03;2
1640;CZ0714772;9130;CZ0303;VMB2_VMB0;2007-08-26;2023-08-21;1
1640;CZ0714772;9130;CZ1955;VMB1_VMB2;2003-11-15;2015-08-03;2
1641;CZ0714772;9180;CZ0303;VMB2_VMB0;2007-08-26;2023-08-16;1
1641;CZ0714772;9180;CZ1955;VMB1_VMB2;2001-10-12;2015-08-03;2
1651;CZ0624095;9170;CZ0486;VMB1_VMB2;2001-07-30;2014-09-09;2
1651;CZ0624095;9170;CZ0548;VMB1_VMB2;2003-08-13;2009-08-12;2
1651;CZ0624095;9170;CZ1145;VMB1_VMB2;2002-06-12;2014-09-06;2
1651;CZ0624095;9170;CZ1161;VMB1_VMB2;2003-08-13;2009-05-13;2
1651;CZ0624095;9170;CZ1193;VMB1_VMB2;2002-06-11;2014-10-03;2
1652;CZ0624095;9180;CZ0486;VMB1_VMB2;2001-06-23;2014-09-09;2
1652;CZ0624095;9180;CZ0548;VMB1_VMB2;2003-08-13;2009-05-13;2
1652;CZ0624095;9180;CZ1145;VMB1_VMB2;2002-06-14;2014-09-06;2
1652;CZ0624095;9180;CZ1161;VMB1_VMB2;2003-08-12;2009-05-13;2
1652;CZ0624095;9180;CZ1193;VMB1_VMB2;2002-06-14;2014-10-03;2
1654;CZ0624095;91H0;CZ0486;VMB1_VMB2;2001-06-23;2014-09-09;2
1654;CZ0624095;91H0;CZ0548;VMB1_VMB2;2002-06-05;2009-05-08;2
1654;CZ0624095;91H0;CZ1161;VMB1_VMB2;2003-06-05;2009-05-13;2
1655;CZ0624095;91U0;CZ0486;VMB1_VMB2;2007-05-09;2014-09-09;2
1657;CZ0420171;91E0;CZ3333;VMB1_VMB2;2002-11-14;2015-04-26;2
1660;CZ0620132;9130;CZ1721;VMB1_VMB2;2002-11-21;2013-09-28;2
1660;CZ0620132;9130;CZ1760;VMB1_VMB2;2002-11-21;2014-09-28;2
1661;CZ0620132;9180;CZ1721;VMB1_VMB2;2002-11-21;2013-09-27;2
1661;CZ0620132;9180;CZ1760;VMB1_VMB2;2002-11-21;2014-09-28;2
1666;CZ0420507;9110;CZ0525;VMB2_VMB0;2009-09-29;2022-09-25;1
1667;CZ0420507;9130;CZ0525;VMB2_VMB0;2009-08-19;2022-09-20;1
1668;CZ0420507;91E0;CZ0525;VMB2_VMB0;2009-08-29;2022-09-25;1
1674;CZ0614134;9170;CZ1273;VMB1_VMB2;2005-09-13;2014-08-23;2
1674;CZ0614134;9170;CZ1302;VMB1_VMB2;2004-07-29;2014-09-06;2
1675;CZ0614134;9180;CZ1273;VMB1_VMB2;2003-06-11;2014-08-23;2
1675;CZ0614134;9180;CZ1302;VMB1_VMB2;2002-09-23;2014-06-20;2
1676;CZ0614134;91I0;CZ1273;VMB1_VMB2;2005-09-13;2014-07-07;2
1676;CZ0614134;91I0;CZ1302;VMB1_VMB2;2005-09-13;2014-09-06;2
1682;CZ0514672;9110;CZ0929;VMB1_VMB2;2004-06-11;2020-09-06;2
1682;CZ0514672;9110;CZ3287;VMB1_VMB2;2003-07-20;2016-04-22;2
1682;CZ0514672;9110;CZ3366;VMB1_VMB2;2004-06-11;2013-06-20;2
1683;CZ0514672;9130;CZ0335;VMB1_VMB2;2003-07-20;2007-10-08;2
1683;CZ0514672;9130;CZ0929;VMB1_VMB2;2004-07-10;2020-09-13;2
1683;CZ0514672;9130;CZ3287;VMB1_VMB2;2004-07-10;2016-08-11;2
1684;CZ0514672;9180;CZ0929;VMB1_VMB2;2004-07-10;2020-09-05;2
1684;CZ0514672;9180;CZ3287;VMB1_VMB2;2004-07-10;2016-08-11;2
1684;CZ0514672;9180;CZ3294;VMB1_VMB2;2003-07-20;2017-07-27;2
1684;CZ0514672;9180;CZ3366;VMB1_VMB2;2004-06-11;2013-06-23;2
1686;CZ0310033;9170;CZ0675;VMB2_VMB0;2009-06-29;2024-07-12;1
1686;CZ0310033;9170;CZ0676;VMB1_VMB2;2005-05-14;2013-07-25;2
1687;CZ0310033;9180;CZ0675;VMB2_VMB0;2013-07-25;2024-05-18;1
1687;CZ0310033;9180;CZ0676;VMB1_VMB2;2005-05-14;2013-07-25;2
1688;CZ0813474;9130;CZ2157;VMB2_VMB0;2009-07-02;2020-09-15;1
1694;CZ0614131;9170;CZ0594;VMB1_VMB2;2002-06-19;2015-06-26;2
1694;CZ0614131;9170;CZ1315;VMB1_VMB2;2005-05-03;2010-06-12;2
1694;CZ0614131;9170;CZ1364;VMB1_VMB2;2004-07-26;2014-05-01;2
1694;CZ0614131;9170;CZ1387;VMB1_VMB2;2005-05-19;2010-05-28;2
1695;CZ0614131;9180;CZ1315;VMB1_VMB2;2004-06-26;2010-06-12;2
1695;CZ0614131;9180;CZ1364;VMB1_VMB2;2004-07-24;2014-05-01;2
1695;CZ0614131;9180;CZ1387;VMB1_VMB2;2005-05-19;2010-05-28;2
1696;CZ0614131;91I0;CZ1315;VMB1_VMB2;2001-06-30;2010-06-12;2
1696;CZ0614131;91I0;CZ1364;VMB1_VMB2;2005-05-03;2014-05-01;2
1696;CZ0614131;91I0;CZ1387;VMB1_VMB2;2002-09-22;2010-05-25;2
1699;CZ0420073;9170;CZ3150;VMB1_VMB2;2005-06-19;2013-09-28;2
1700;CZ0420073;9180;CZ3150;VMB1_VMB2;2001-06-20;2013-09-28;2
1701;CZ0420073;91H0;CZ3150;VMB1_VMB2;2001-06-20;2013-09-28;2
1702;CZ0420073;91I0;CZ3150;VMB1_VMB2;2001-07-08;2013-09-28;2
1704;CZ0624132;9130;CZ0604;VMB1_VMB2;2002-10-12;2014-10-13;2
1704;CZ0624132;9130;CZ1456;VMB1_VMB2;2001-10-10;2013-08-14;2
1704;CZ0624132;9130;CZ1462;VMB2_VMB0;2008-04-11;2022-07-12;1
1704;CZ0624132;9130;CZ1493;VMB1_VMB2;2003-10-15;2012-09-01;2
1704;CZ0624132;9130;CZ1526;VMB2_VMB0;2012-08-21;2024-07-23;1
1705;CZ0624132;9170;CZ0604;VMB1_VMB2;2002-10-12;2014-10-14;2
1705;CZ0624132;9170;CZ1456;VMB1_VMB2;2005-07-23;2013-08-14;2
1705;CZ0624132;9170;CZ1493;VMB1_VMB2;2002-10-12;2012-09-01;2
1705;CZ0624132;9170;CZ1526;VMB2_VMB0;2008-08-24;2024-09-26;1
1706;CZ0624132;9180;CZ0604;VMB1_VMB2;2002-10-12;2014-10-12;2
1706;CZ0624132;9180;CZ1456;VMB1_VMB2;2001-08-13;2013-09-27;2
1706;CZ0624132;9180;CZ1493;VMB1_VMB2;2002-10-12;2012-08-30;2
1706;CZ0624132;9180;CZ1526;VMB2_VMB0;2012-08-21;2024-07-25;1
1707;CZ0724087;9170;CZ0550;VMB2_VMB0;2008-08-31;2022-05-23;1
1707;CZ0724087;9170;CZ1179;VMB1_VMB2;2001-08-20;2016-04-25;2
1708;CZ0724087;91I0;CZ0550;VMB2_VMB0;2008-08-31;2022-05-20;1
1708;CZ0724087;91I0;CZ1179;VMB1_VMB2;2001-08-20;2016-04-25;2
1715;CZ0414026;9410;CZ0864;VMB1_VMB2;2004-09-09;2009-03-28;2
1715;CZ0414026;9410;CZ2938;VMB1_VMB2;2004-05-20;2015-05-17;2
1715;CZ0414026;9410;CZ2974;VMB1_VMB2;2002-08-10;2015-05-13;2
1720;CZ0210186;91E0;CZ0080;VMB2_VMB0;2006-08-06;2024-04-29;1
1720;CZ0210186;91E0;CZ0877;VMB1_VMB2;2000-09-15;2012-08-18;2
1720;CZ0210186;91E0;CZ0880;VMB1_VMB2;2000-09-15;2010-10-28;2
1721;CZ0210186;91F0;CZ0080;VMB2_VMB0;2006-08-27;2024-05-02;1
1721;CZ0210186;91F0;CZ0877;VMB1_VMB2;2000-09-15;2012-08-18;2
1721;CZ0210186;91F0;CZ0880;VMB1_VMB2;2000-09-15;2010-10-28;2
1724;CZ0213802;9170;CZ2662;VMB1_VMB2;2004-06-12;2015-09-14;2
1725;CZ0213802;9180;CZ2662;VMB1_VMB2;2004-06-12;2015-09-14;2
1729;CZ0420013;9170;CZ0085;VMB1_VMB2;2002-08-15;2017-07-23;2
1730;CZ0420013;9180;CZ0085;VMB1_VMB2;2002-08-15;2017-08-23;2
1741;CZ0530028;9130;CZ0231;VMB1_VMB2;2003-08-16;2016-04-30;2
1741;CZ0530028;9130;CZ0982;VMB1_VMB2;2003-08-16;2013-09-24;2
1746;CZ0720437;9130;CZ0545;VMB2_VMB0;2009-06-04;2024-07-25;1
1746;CZ0720437;9130;CZ1124;VMB1_VMB2;2002-07-25;2013-08-24;2
1747;CZ0720437;9170;CZ0545;VMB2_VMB0;2009-06-04;2024-04-18;1
1747;CZ0720437;9170;CZ1124;VMB1_VMB2;2005-04-07;2013-08-24;2
1748;CZ0720437;9180;CZ0545;VMB2_VMB0;2009-06-04;2024-04-19;1
1748;CZ0720437;9180;CZ1124;VMB1_VMB2;2002-07-25;2013-08-24;2
1749;CZ0720437;91E0;CZ0545;VMB2_VMB0;2009-06-04;2024-04-19;1
