"SITECODE";"NAZEV";"HABITAT_CODE";"DATE_MIN";"DATE_MAX";"PAR_NAZEV";"PAR_HODNOTA";"ROK_HODNOCENI"
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"RED_LIST_SPECIES";"Argiope bruennichi, Euphydryas aurinia, Picus canus, Aquilegia vulgaris, Lepus europaeus, Ciconia nigra, Sciurus vulgaris, Columba oenas, Lycaena hippothoe, Crex crex, Zamenis longissimus, Neottia nidus-avis, Salamandra salamandra, Cyaniris semiargus, Coenonympha arcania, Sylvia nisoria, Erebia medusa, Pernis apivorus, Lanius collurio, Erebia ligea, Sorbus danubialis, Lasiocampa quercus, Cervus nippon, Polyommatus amandus, Lynx lynx, Odontosia carmelita, Bubo bubo, Leucodonta bicoloria, Orchis mascula, Galium wirtgenii, Platanthera chlorantha, Drymonia ruficornis, Melitaea athalia, Arum maculatum, Hirundo rustica, Chrysosplenium oppositifolium, Scolopax rusticola, Ornithogalum umbellatum, Drymonia obliterata, Ficedula hypoleuca, Plecotus austriacus, Lasiommata maera, Bupleurum longifolium, Lycaena virgaureae, Procyon lotor, Coturnix coturnix, Vicia pisiformis, Milvus milvus, Pyrus pyraster, Triops cancriformis, Anthemis tinctoria, Korscheltellus fusconebulosa, Boloria selene, Emberiza calandra, Platanthera bifolia, Ficedula parva, Myotis myotis, Trifolium spadiceum, Polystichum aculeatum, Jynx torquilla, Saturnia pavonia, Epipactis leptochila, Korscheltellus lupulina, Ochropacha duplaris, Trichiura crataegi, Ovis aries musimon, Hamearis lucina, Trollius altissimus, Anguis fragilis, Populus nigra, Epipactis purpurata, Spialia sertorius, Malus sylvestris, Hepialus humuli, Bombina bombina, Bufo bufo, Sorbus aria, Acanthis cabaret, Cirsium acaulon, Platalea leucorodia, Dama dama, Nyctalus leisleri, Tetheella fluctuosa, Lullula arborea, Malacosoma neustria, Cotoneaster integerrimus, Achlya flavicornis, Corvus corone, Nucifraga caryocatactes, Dactylorhiza fuchsii subsp. fuchsii, Lacerta agilis, Limenitis populi, Potamogeton alpinus, Elatine hydropiper, Galeopsis ladanum, Cosmotriche lobulina, Clostera anachoreta, Rana temporaria, Orobanche reticulata, Diacrisia purpurata, Canis lupus, Vipera berus, Centaurea montana, Corvus frugilegus, Myotis bechsteinii, Falcaria lacertinaria, Saxicola rubicola, Dryobates minor, Coenagrion hastulatum, Limenitis camilla, Dactylorhiza fuchsii, Ichthyosaura alpestris, Tetrastes bonasia, Accipiter gentilis, Apamea illyria, Colias palaeno, Serratula tinctoria, Natrix natrix, Hemaris fuciformis, Melitaea diamina, Triturus cristatus, Filago arvensis, Zootoca vivipara, Cephalanthera damasonium, Arctia plantaginis, Tyria jacobaeae, Melampyrum arvense, Eumedonia eumedon, Cephalanthera longifolia, Trichius fasciatus, Pyrola minor, Accipiter nisus, Sympetrum flaveolum, Cupido minimus, Prunus fruticosa, Furcula bifida, Veronica hederifolia, Crepis mollis subsp. succisifolia, Furcula bicuspis, Lissotriton vulgaris, Cerura vinula, Plebejus argus, Glaucidium passerinum, Potamogeton trichoides, Lathyrus nissolia, Aegolius funereus, Gallinago gallinago, Colias alfacariensis, Athene noctua, Haliaeetus albicilla, Leucoma salicis, Delichon urbicum, Nyctereutes procyonoides, Endromis versicolora, Myotis alcathoe, Chamaecytisus supinus, Pulmonaria mollis, Anthus pratensis, Monotropa hypopitys, Juniperus communis, Iris sibirica, Lathyrus latifolius, Upupa epops, Thesium linophyllon, Luscinia luscinia, Ficedula albicollis, Boloria euphrosyne, Bufotes viridis, Falco subbuteo, Arabis pauciflora, Carex disticha, Centaurea montana agg., Iphiclides podalirius, Geranium sanguineum, Emberiza hortulana, Verbascum lychnitis subsp. moenchii, Pulsatilla patens, Furcula furcula, Watsonarctia casta, Trifolium rubens, Prunella grandiflora, Dendrocoptes medius, Lyrurus tetrix, Gentianopsis ciliata, Myosurus minimus, Petrorhagia prolifera, Thesium alpinum, Glaucopsyche alexis, Stellaria palustris, Carex cespitosa, Zygaena ephialtes, Notodonta tritophus, Orchis mascula subsp. speciosa, Monotropa hypophegea, Phelipanche purpurea, Hesperia comma, Lycaena alciphron, Carpodacus erythrinus, Onychogomphus forcipatus, Coronella austriaca, Callophrys rubi, Hypericum dubium, Felis silvestris";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"INVASIVE_LIST";"Cervus nippon, Lathyrus nissolia, Lullula arborea, Melampyrum arvense, Petrorhagia prolifera, Picus canus, Sciurus vulgaris, Polyommatus amandus, Argiope bruennichi, Cirsium acaulon, Scolopax rusticola, Anguis fragilis, Lanius collurio, Sylvia nisoria, Centaurea montana, Prunus fruticosa, Bufo bufo, Cotoneaster integerrimus, Malus sylvestris, Corvus corone, Ornithogalum umbellatum, Procyon lotor, Centaurea montana agg., Ciconia nigra, Acanthis cabaret, Emberiza calandra, Ficedula hypoleuca, Lepus europaeus, Stellaria palustris, Boloria euphrosyne, Cupido minimus, Erebia ligea, Erebia medusa, Glaucidium passerinum, Prunella grandiflora, Aquilegia vulgaris, Eumedonia eumedon, Lycaena hippothoe, Sorbus danubialis, Pernis apivorus, Cyaniris semiargus, Geranium sanguineum, Lyrurus tetrix, Plecotus austriacus, Vicia pisiformis, Myotis myotis, Zootoca vivipara, Anthemis tinctoria, Orchis mascula, Coturnix coturnix, Crex crex, Jynx torquilla, Luscinia luscinia, Saxicola rubicola, Trifolium spadiceum, Columba oenas, Dendrocoptes medius, Ficedula parva, Trollius altissimus, Bupleurum longifolium, Crepis mollis subsp. succisifolia, Myosurus minimus, Sorbus aria, Thesium linophyllon, Dactylorhiza fuchsii, Dactylorhiza fuchsii subsp. fuchsii, Neottia nidus-avis, Hypericum dubium, Trifolium rubens, Populus nigra, Nucifraga caryocatactes, Platanthera chlorantha, Gentianopsis ciliata, Haliaeetus albicilla, Canis lupus, Coenagrion hastulatum, Lacerta agilis, Pyrus pyraster, Serratula tinctoria, Aegolius funereus, Galeopsis ladanum, Glaucopsyche alexis, Hamearis lucina, Filago arvensis, Carex disticha, Galium wirtgenii, Platanthera bifolia, Pulmonaria mollis, Chrysosplenium oppositifolium, Limenitis camilla, Myotis alcathoe, Athene noctua, Rana temporaria, Delichon urbicum, Milvus milvus, Cephalanthera longifolia, Epipactis purpurata, Accipiter nisus, Dryobates minor, Limenitis populi, Zygaena ephialtes, Bubo bubo, Monotropa hypopitys, Ichthyosaura alpestris, Nyctalus leisleri, Corvus frugilegus, Platalea leucorodia, Veronica hederifolia, Verbascum lychnitis subsp. moenchii, Natrix natrix, Vipera berus, Upupa epops, Arctia plantaginis, Coenonympha arcania, Lasiommata maera, Lycaena virgaureae, Melitaea athalia, Melitaea diamina, Onychogomphus forcipatus, Orobanche reticulata, Elatine hydropiper, Lissotriton vulgaris, Bufotes viridis, Thesium alpinum, Emberiza hortulana, Hirundo rustica, Accipiter gentilis, Sympetrum flaveolum, Falco subbuteo, Triops cancriformis, Gallinago gallinago, Potamogeton trichoides, Epipactis leptochila, Colias alfacariensis, Hesperia comma, Plebejus argus, Tetrastes bonasia, Carex cespitosa, Ovis aries musimon, Carpodacus erythrinus, Juniperus communis, Iris sibirica, Bombina bombina, Dama dama, Arabis pauciflora, Coronella austriaca, Lynx lynx, Arum maculatum, Pulsatilla patens, Anthus pratensis, Ficedula albicollis, Nyctereutes procyonoides, Monotropa hypophegea, Korscheltellus lupulina, Achlya flavicornis, Boloria selene, Cerura vinula, Clostera anachoreta, Colias palaeno, Cosmotriche lobulina, Diacrisia purpurata, Drymonia obliterata, Drymonia ruficornis, Endromis versicolora, Falcaria lacertinaria, Furcula bicuspis, Furcula bifida, Furcula furcula, Hemaris fuciformis, Hepialus humuli, Iphiclides podalirius, Korscheltellus fusconebulosa, Lasiocampa quercus, Leucodonta bicoloria, Leucoma salicis, Malacosoma neustria, Myotis bechsteinii, Notodonta tritophus, Ochropacha duplaris, Odontosia carmelita, Saturnia pavonia, Spialia sertorius, Tetheella fluctuosa, Trichiura crataegi, Tyria jacobaeae, Salamandra salamandra, Felis silvestris, Potamogeton alpinus, Trichius fasciatus, Callophrys rubi, Euphydryas aurinia, Lycaena alciphron, Polystichum aculeatum, Cephalanthera damasonium, Apamea illyria, Watsonarctia casta, Chamaecytisus supinus, Lathyrus latifolius, Orchis mascula subsp. speciosa, Pyrola minor";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"EXPANSIVE_LIST";"Acer pseudoplatanus, Picea abies, Populus tremula, Dactylis glomerata, Urtica dioica, Prunus spinosa, Fagus sylvatica, Fraxinus excelsior, Acer platanoides, Alnus glutinosa, Calamagrostis epigejos, Aegopodium podagraria, Crataegus sp., Tilia cordata, Rubus idaeus, Acer campestre, Calamagrostis villosa, Pinus sylvestris, Anthriscus sylvestris, Alopecurus pratensis, Salix cinerea, Betula pendula, Salix caprea, Brachypodium sylvaticum, Cirsium oleraceum";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MINIMIAREAL";"88.603";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MINIMIAREAL_JADRA";"287";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MINIMIAREAL_HODNOTA";"0.004";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MOZAIKA_VNEJSI";"58.072";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MOZAIKA_VNITRNI";"87.014";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"MOZAIKA_FIN";"58.072";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"PERC_SPAT";"95.131";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"ROZLOHA_HOLINY";"140.131";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"POCET_SEGMENTU_PASEKY";"472";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"9130";2001-05-01;2024-06-18;"HABITAT_CODE_TARGET";"9130";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;".target_id";"11";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"ROZLOHA";"459.652";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"KVALITA";"2.552";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"TYPICKE_DRUHY";"2.393";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"REPRE";"1.393";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"REPRE_SDF";"2.629";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"CONSERVATION";"2.111";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"DEGREE_OF_CONSERVATION";"71.483";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MRTVE_DREVO";"0.453";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"KALAMITA_POLOM";"0.003";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"RELATIVE_AREA_PERC";"2.605";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"SITE_AREA_PERC";"1.386";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"GOOD_DOC_AREA_HA";"328.573";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"W_AREA_HA";"20.574";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"W_AREA_PERC";"4.476";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PASEKY_AREA_HA";"26.78";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PASEKY_AREA_PERC";"5.826";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"DEGRAD_AREA_HA";"47.354";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"DEGRAD_AREA_PERC";"10.302";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PERC_1";"13.136";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PERC_2";"81.038";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"INVASIVE";"45.022";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"EXPANSIVE";"60.112";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"RED_LIST_SPECIES";"Chrysosplenium oppositifolium, Cervus nippon, Lanius collurio, Pyrus pyraster, Procyon lotor, Haliaeetus albicilla, Euconnus oblongus, Glaucopsyche alexis, Anisoxya fuscula, Melampyrum arvense, Lycaena virgaureae, Sorbus danubialis, Glaucidium passerinum, Picus canus, Cotoneaster integerrimus, Vicia pisiformis, Peltis ferruginea, Mycetophagus fulvicollis, Lacerta agilis, Bubo bubo, Ficedula hypoleuca, Stenus aterrimus, Osphya bipunctata, Polystichum aculeatum, Dama dama, Polyommatus amandus, Dinarda dentata maerkeli, Zygaena ephialtes, Anaspis maculata, Ciconia nigra, Emberiza calandra, Allecula rhenana, Coenonympha arcania, Sorbus aria, Ischnosoma longicorne, Cerylon deplanatum, Jynx torquilla, Mycetophagus populi, Galeopsis ladanum, Melitaea athalia, Corticeus unicolor, Ficedula parva, Hypoganus inunctus, Columba oenas, Mycetophagus piceus, Scydmoraphes sparshalii, Erebia medusa, Pediacus depressus, Pernis apivorus, Eucnemis capucina, Acrotona consanguinea, Rhizophagus perforatus, Platyrhinus resinosus, Mycetochara maura, Nyctalus leisleri, Grus grus, Pulmonaria mollis, Trollius altissimus, Abraeus granulum, Rana temporaria, Scolopax rusticola, Endomychus coccineus, Pedostrangalia revestita, Cis punctulatus, Allecula morio, Nyctereutes procyonoides, Hesperis sylvestris, Melandrya caraboides, Omalium rugatum, Eumedonia eumedon, Lepus europaeus, Cirsium acaulon, Anguis fragilis, Kyklioacalles navieresi, Serratula tinctoria, Lathyrus nissolia, Vulpia myuros, Limenitis populi, Boloria euphrosyne, Accipiter gentilis, Ichthyosaura alpestris, Porthmidius austriacus, Centaurea montana, Myotis myotis, Neomida haemorrhoidalis, Quedius truncicola, Arum maculatum, Chrysobothris igniventris, Coronella austriaca, Otiorhynchus desertus, Sciurus vulgaris, Nucifraga caryocatactes, Oxystoma pomonae, Oxypoda haemorrhoa, Cicones undatus, Rhopalocerina clavigera, Lyrurus tetrix, Sylvia nisoria, Comarum palustre, Stenus ludyi, Orchestes subfasciatus, Salamandra salamandra, Coturnix coturnix, Lordithon striatus, Orthilia secunda, Triplax lepida, Crex crex, Ampedus rufipennis, Atheta boletophila, Zyras lugens, Hesperus rufipennis, Mycetophagus multipunctatus, Myrmechixenus subterraneus, Platydema violaceum, Bufo bufo, Euryusa optabilis, Thyasophila angulata, Listrocheiritium septentrionale, Quedius brevicornis, Atheta excisa, Lissotriton vulgaris, Natrix natrix, Triturus cristatus, Placusa complanata, Ovis aries musimon, Saxifraga rosacea subsp. sponhemica, Pelophylax lessonae, Cyaniris semiargus, Ampedus sinuatus, Delichon urbicum, Cryptocephalus sexpunctatus, Hirundo rustica, Veronica hederifolia, Margarinotus merdarius, Corvus corone, Chenopodium bonus-henricus, Accipiter nisus, Geranium sanguineum, Leioderus kollari, Orchis mascula subsp. speciosa, Mycetoporus ambiguus, Hylis cariniceps, Leptacinus formicetorum, Canis lupus, Dendrocoptes medius, Agrilus sinuatus, Quedius maurus, Pycnomerus terebrans, Zyras cognatus, Cyrtanaspis phalerata, Carpodacus erythrinus, Lycoperdina bovistae, Morchella esculenta, Trachys fragariae, Agrilus cyanescens, Gallinago gallinago, Phelipanche purpurea s. l., Juniperus communis, Carex davalliana, Lasiommata maera";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"INVASIVE_LIST";"Accipiter gentilis, Accipiter nisus, Cervus nippon, Coronella austriaca, Corvus corone, Coturnix coturnix, Dama dama, Emberiza calandra, Jynx torquilla, Lanius collurio, Lepus europaeus, Picus canus, Sylvia nisoria, Cotoneaster integerrimus, Geranium sanguineum, Pernis apivorus, Pyrus pyraster, Serratula tinctoria, Sorbus danubialis, Trollius altissimus, Procyon lotor, Cyaniris semiargus, Erebia medusa, Glaucopsyche alexis, Melitaea athalia, Polyommatus amandus, Rana temporaria, Sciurus vulgaris, Sorbus aria, Myotis myotis, Orthilia secunda, Pulmonaria mollis, Natrix natrix, Lacerta agilis, Vulpia myuros, Centaurea montana, Ciconia nigra, Columba oenas, Ficedula hypoleuca, Ficedula parva, Glaucidium passerinum, Listrocheiritium septentrionale, Scolopax rusticola, Delichon urbicum, Dendrocoptes medius, Hirundo rustica, Saxifraga rosacea subsp. sponhemica, Abraeus granulum, Allecula morio, Allecula rhenana, Ampedus rufipennis, Cerylon deplanatum, Corticeus unicolor, Eucnemis capucina, Melandrya caraboides, Mycetochara maura, Mycetophagus fulvicollis, Neomida haemorrhoidalis, Pediacus depressus, Platydema violaceum, Rhizophagus perforatus, Salamandra salamandra, Haliaeetus albicilla, Ichthyosaura alpestris, Lissotriton vulgaris, Juniperus communis, Canis lupus, Chrysosplenium oppositifolium, Anguis fragilis, Carpodacus erythrinus, Crex crex, Cirsium acaulon, Orchis mascula subsp. speciosa, Galeopsis ladanum, Carex davalliana, Comarum palustre, Lycaena virgaureae, Morchella esculenta, Nucifraga caryocatactes, Arum maculatum, Nyctereutes procyonoides, Coenonympha arcania, Acrotona consanguinea, Agrilus cyanescens, Agrilus sinuatus, Ampedus sinuatus, Anaspis maculata, Anisoxya fuscula, Atheta boletophila, Atheta excisa, Chrysobothris igniventris, Cicones undatus, Cis punctulatus, Cryptocephalus sexpunctatus, Cyrtanaspis phalerata, Dinarda dentata maerkeli, Endomychus coccineus, Euconnus oblongus, Euryusa optabilis, Hesperus rufipennis, Hylis cariniceps, Hypoganus inunctus, Ischnosoma longicorne, Kyklioacalles navieresi, Leioderus kollari, Leptacinus formicetorum, Lordithon striatus, Lycoperdina bovistae, Margarinotus merdarius, Mycetophagus multipunctatus, Mycetophagus piceus, Mycetophagus populi, Mycetoporus ambiguus, Myrmechixenus subterraneus, Omalium rugatum, Orchestes subfasciatus, Osphya bipunctata, Otiorhynchus desertus, Oxypoda haemorrhoa, Oxystoma pomonae, Pedostrangalia revestita, Peltis ferruginea, Placusa complanata, Platyrhinus resinosus, Porthmidius austriacus, Pycnomerus terebrans, Quedius brevicornis, Quedius maurus, Quedius truncicola, Rhopalocerina clavigera, Scydmoraphes sparshalii, Stenus aterrimus, Stenus ludyi, Thyasophila angulata, Trachys fragariae, Triplax lepida, Zyras cognatus, Zyras lugens, Bufo bufo, Bubo bubo, Vicia pisiformis, Lyrurus tetrix, Veronica hederifolia, Hesperis sylvestris, Boloria euphrosyne, Lasiommata maera, Nyctalus leisleri, Zygaena ephialtes, Polystichum aculeatum, Chenopodium bonus-henricus, Eumedonia eumedon, Melampyrum arvense, Ovis aries musimon, Gallinago gallinago, Lathyrus nissolia, Phelipanche purpurea s. l., Triturus cristatus, Limenitis populi, Pelophylax lessonae, Grus grus";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"EXPANSIVE_LIST";"Fraxinus excelsior, Betula pendula, Populus tremula, Acer pseudoplatanus, Anthriscus sylvestris, Aegopodium podagraria, Tilia cordata, Urtica dioica, Acer platanoides, Fagus sylvatica, Alnus glutinosa, Salix euxina, Picea abies, Sambucus nigra, Crataegus sp., Carpinus betulus, Acer campestre, Pinus sylvestris";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MINIMIAREAL";"89.698";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MINIMIAREAL_JADRA";"151";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MINIMIAREAL_HODNOTA";"0.001";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MOZAIKA_VNEJSI";"84.904";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MOZAIKA_VNITRNI";"92.643";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"MOZAIKA_FIN";"84.904";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"PERC_SPAT";"94.149";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"ROZLOHA_HOLINY";"9.829";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"POCET_SEGMENTU_PASEKY";"95";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"9180";2001-05-06;2024-07-02;"HABITAT_CODE_TARGET";"9180";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;".target_id";"12";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"ROZLOHA";"1477.437";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"KVALITA";"2.129";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"TYPICKE_DRUHY";"1.843";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"REPRE";"1.77";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"REPRE_SDF";"1.916";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"CONSERVATION";"1.913";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"DEGREE_OF_CONSERVATION";"85.291";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MRTVE_DREVO";"0.564";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"KALAMITA_POLOM";"0";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"RELATIVE_AREA_PERC";"1.659";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"SITE_AREA_PERC";"4.456";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"GOOD_DOC_AREA_HA";"1260.126";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"W_AREA_HA";"31.506";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"W_AREA_PERC";"2.132";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PASEKY_AREA_HA";"16.199";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PASEKY_AREA_PERC";"1.096";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"DEGRAD_AREA_HA";"47.706";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"DEGRAD_AREA_PERC";"3.229";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PERC_1";"15.016";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PERC_2";"83.888";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"INVASIVE";"62.44";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"EXPANSIVE";"72.762";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"RED_LIST_SPECIES";"Scrophularia umbrosa, Accipiter gentilis, Cervus nippon, Bombina bombina, Pelophylax esculentus, Crex crex, Carex appropinquata, Pernis apivorus, Chrysosplenium oppositifolium, Ardea cinerea, Orchis pallens, Pyrus pyraster, Melitaea athalia, Lissotriton vulgaris, Erebia medusa, Lepus europaeus, Pelophylax lessonae, Epilobium palustre, Corvus corone, Phengaris arion, Rana temporaria, Trollius altissimus, Lyrurus tetrix, Limenitis camilla, Lanius collurio, Leucojum vernum, Natrix natrix, Jynx torquilla, Polyommatus amandus, Dactylorhiza majalis subsp. majalis, Thesium bavarum, Zamenis longissimus, Crepis mollis, Emberiza calandra, Lestes dryas, Ciconia nigra, Nucifraga caryocatactes, Galanthus nivalis, Melampyrum arvense, Anguis fragilis, Plebejus argus, Ichthyosaura alpestris, Dendrocoptes medius, Carex cespitosa, Potamogeton alpinus, Haliaeetus albicilla, Tachybaptus ruficollis, Procyon lotor, Coenonympha arcania, Triturus cristatus, Circus aeruginosus, Lycaena virgaureae, Milvus milvus, Carex disticha, Bufo bufo, Pelophylax esculentus s. l., Glaucopsyche alexis, Sylvia nisoria, Eumedonia eumedon, Glaucidium passerinum, Salamandra salamandra, Iris sibirica, Salmo salar, Lullula arborea, Lutra lutra, Sciurus vulgaris, Accipiter nisus, Ficedula hypoleuca, Scolopax rusticola, Neottia nidus-avis, Satyrium w-album, Vulpia myuros, Dama dama, Delichon urbicum, Picus canus, Poa remota, Grus grus, Verbascum lychnitis subsp. moenchii, Cyaniris semiargus, Gryllus campestris, Lampetra planeri, Lycaena alciphron, Falco subbuteo, Hirundo rustica, Dryobates minor, Oenanthe oenanthe, Plecotus austriacus, Vipera berus, Serratula tinctoria, Boloria euphrosyne, Polystichum aculeatum, Populus nigra, Nyctereutes procyonoides, Phengaris nausithous, Cottus gobio, Zootoca vivipara, Comarum palustre, Upupa epops, Centaurea montana, Lacerta agilis, Limenitis populi, Arctia plantaginis, Myotis alcathoe, Perdix perdix, Trifolium spadiceum, Polyommatus daphnis, Cotoneaster integerrimus, Platanthera chlorantha, Circus cyaneus, Potamogeton acutifolius, Vanellus vanellus, Mustela putorius, Arum maculatum, Malus sylvestris, Carpodacus erythrinus, Ciconia ciconia, Gallinago gallinago, Calla palustris, Ficedula albicollis, Dactylorhiza majalis, Cupido minimus, Anthus pratensis, Columba oenas, Sympecma paedisca, Erebia ligea, Carex diandra, Coronella austriaca, Alcedo atthis, Mareca strepera, Juniperus communis, Podiceps cristatus, Tringa ochropus, Zygaena ephialtes, Aquilegia vulgaris, Tyria jacobaeae, Myotis myotis, Lynx lynx, Orchis mascula, Veronica hederifolia, Phyteuma orbiculare, Cygnus olor, Satyrium pruni, Phoxinus phoxinus, Crepis mollis subsp. succisifolia, Botaurus stellaris, Salix pentandra, Coenagrion lunulatum, Bubo bubo, Coturnix coturnix, Lysimachia thyrsiflora, Coenagrion hastulatum, Ricciocarpos natans, Neovison vison, Ondatra zibethicus, Galium wirtgenii, Cardamine dentata, Morchella esculenta, Melitaea diamina, Myocastor coypus, Aegolius funereus, Lathyrus nissolia, Ranunculus aquatilis, Carex davalliana, Salix daphnoides, Potamogeton lucens, Saxicola rubicola";2026
