ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;LOKALITA;pracoviste;oop;IDX_ND_AKCE;ID_ND_NALEZ;DATUM;AUTOR;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;HOD_IND;STAV_IND;CESKE_JME;DATUM_OD;DATUM_DO;IDX_ND_LOK;KOD_LOKALITY;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DEN;MESIC;nazev_chu;CILMON;POCITANO_CLEAN;pozn;LIM_INDLIST
2024;CZ0214017;Karlštejn - Koda;Myotis myotis;Letouni;štoly v lomu Kozel - Alkazar;štoly v lomu Kozel - Alkazar;RP Střední Čechy;AOPK ČR - RP Střední Čechy;12820510;57807987;2024-01-26;Horáček Ivan#Staňková Markéta;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;26.01.2024;26.01.2024;998603;NA;CZ0214017: Karlštejn - Koda;100;0;998603;100;6050b;26;1;Karlštejn - Koda;0;jedinci;NA;ano
2024;CZ0214017;Karlštejn - Koda;Myotis myotis;Letouni;štoly v lomu Kozel - Alkazar;štoly v lomu Kozel - Alkazar;RP Střední Čechy;AOPK ČR - RP Střední Čechy;12820511;57807994;2024-02-02;Staňková Markéta#Horáček Ivan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;02.02.2024;02.02.2024;998603;NA;CZ0214017: Karlštejn - Koda;100;0;998603;100;6050b;2;2;Karlštejn - Koda;0;jedinci;NA;NA
2024;CZ0214017;Karlštejn - Koda;Myotis myotis;Letouni;štoly v lomu Kozel - Alkazar;štoly v lomu Kozel - Alkazar;RP Střední Čechy;AOPK ČR - RP Střední Čechy;12820511;57807994;2024-02-02;Staňková Markéta#Horáček Ivan;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;02.02.2024;02.02.2024;998603;NA;CZ0214017: Karlštejn - Koda;100;0;998603;100;6050b;2;2;Karlštejn - Koda;0;jedinci;NA;ano
2023;CZ0624130;Moravský kras;Myotis myotis;Letouni;Koudelkova propast;Koudelkova propast;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12821012;57809745;2023-02-15;Špačková Lenka, Mezera Radovan, Franc Dominik;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;15.02.2023;15.02.2023;9653849;NA;CZ0624130: Moravský kras;100;0;9653849;100;6666a;15;2;Moravský kras;0;jedinci;NA;NA
2023;CZ0624130;Moravský kras;Myotis myotis;Letouni;Koudelkova propast;Koudelkova propast;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12821012;57809745;2023-02-15;Špačková Lenka, Mezera Radovan, Franc Dominik;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;15.02.2023;15.02.2023;9653849;NA;CZ0624130: Moravský kras;100;0;9653849;100;6666a;15;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Nová Rasovna;jeskyně Nová Rasovna;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12821013;57809805;2024-02-05;Krása Antonín, Kovařík Miroslav, Špačková Lenka, Minařík Luboš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;05.02.2024;05.02.2024;9653850;NA;CZ0624130: Moravský kras;100;0;9653850;100;6666b;5;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Nová Rasovna;jeskyně Nová Rasovna;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12821013;57809805;2024-02-05;Krása Antonín, Kovařík Miroslav, Špačková Lenka, Minařík Luboš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;05.02.2024;05.02.2024;9653850;NA;CZ0624130: Moravský kras;100;0;9653850;100;6666b;5;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Malá Dratenická jeskyně;Malá Dratenická jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824300;57831067;2024-02-24;Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660904;NA;CZ0624130: Moravský kras;100;0;9660904;100;6766a;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Malá Dratenická jeskyně;Malá Dratenická jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824300;57831067;2024-02-24;Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660904;NA;CZ0624130: Moravský kras;100;0;9660904;100;6766a;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Výpustek;jeskyně Výpustek;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824301;57831073;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660905;NA;CZ0624130: Moravský kras;100;0;9660905;100;6766a;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Výpustek;jeskyně Výpustek;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824301;57831073;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660905;NA;CZ0624130: Moravský kras;100;0;9660905;100;6766a;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Býčí skála - štola 1;Býčí skála - štola 1;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824303;57831137;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660907;NA;CZ0624130: Moravský kras;100;0;9660907;100;6666c;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Býčí skála - štola 1;Býčí skála - štola 1;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824303;57831137;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660907;NA;CZ0624130: Moravský kras;100;0;9660907;100;6666c;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Býčí skála - štola 2;Býčí skála - štola 2;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824305;57831143;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660909;NA;CZ0624130: Moravský kras;100;0;9660909;100;6666c;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Býčí skála - štola 2;Býčí skála - štola 2;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824305;57831143;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660909;NA;CZ0624130: Moravský kras;100;0;9660909;100;6666c;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Jáchymka;jeskyně Jáchymka;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824306;57831146;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660910;NA;CZ0624130: Moravský kras;100;0;9660910;100;6666c;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Jáchymka;jeskyně Jáchymka;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824306;57831146;2024-02-24;Káňa Vlastimil, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660910;NA;CZ0624130: Moravský kras;100;0;9660910;100;6666c;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;štola Za Švýcárnou;štola Za Švýcárnou;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824307;57831153;2024-02-24;Káňa Vlastislav, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;24.02.2024;24.02.2024;9660911;NA;CZ0624130: Moravský kras;100;0;9660911;100;6666c;24;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;štola Za Švýcárnou;štola Za Švýcárnou;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12824307;57831153;2024-02-24;Káňa Vlastislav, Kovařík Miroslav, Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;24.02.2024;24.02.2024;9660911;NA;CZ0624130: Moravský kras;100;0;9660911;100;6666c;24;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0424111;Labské údolí;Myotis myotis;Letouni;Hřensko;Hřensko;RP SCHKO České středohoří;Správa NP České Švýcarsko;12824449;57832255;2024-01-17;Benda Pavel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;17.01.2024;25.02.2024;9661425;NA;CZ0424111: Labské údolí;80;0;9661425;88;25,"5151c";17;1;Labské údolí;0;jedinci;NA;NA
2024;CZ0424111;Labské údolí;Myotis myotis;Letouni;Hřensko;Hřensko;RP SCHKO České středohoří;Správa NP České Švýcarsko;12824449;57832255;2024-01-17;Benda Pavel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;17.01.2024;25.02.2024;9661425;NA;CZ0424111: Labské údolí;80;0;9661425;88;25,"5151c";17;1;Labské údolí;0;jedinci;NA;ano
2024;CZ0110050;Prokopské údolí;Myotis myotis;Letouni;Prokopské údolí, štola;Prokopské údolí, štola;RP Střední Čechy;Magistrát hlavního města Prahy;12825853;57835059;2024-03-02;John Václav, Kišelová Martina;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;02.03.2024;02.03.2024;9665145;NA;CZ0110050: Prokopské údolí;100;0;9665145;100;5952c;2;3;Prokopské údolí;0;jedinci;NA;NA
2024;CZ0110050;Prokopské údolí;Myotis myotis;Letouni;Prokopské údolí, štola;Prokopské údolí, štola;RP Střední Čechy;Magistrát hlavního města Prahy;12825853;57835059;2024-03-02;John Václav, Kišelová Martina;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;02.03.2024;02.03.2024;9665145;NA;CZ0110050: Prokopské údolí;100;0;9665145;100;5952c;2;3;Prokopské údolí;0;jedinci;NA;ano
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Stránská skála - hlavní štoly;Stránská skála - hlavní štoly;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826032;57835406;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;01.03.2024;01.03.2024;9665995;NA;CZ0624020: Stránská skála;100;0;9665995;100;6866a;1;3;Stránská skála;0;jedinci;NA;NA
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Stránská skála - hlavní štoly;Stránská skála - hlavní štoly;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826032;57835406;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;01.03.2024;01.03.2024;9665995;NA;CZ0624020: Stránská skála;100;0;9665995;100;6866a;1;3;Stránská skála;0;jedinci;NA;ano
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Trnkova, Brno - Líšeň;Trnkova, Brno - Líšeň;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826033;57835409;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;01.03.2024;01.03.2024;9665996;NA;CZ0624020: Stránská skála;100;0;9665996;100;6866a;1;3;Stránská skála;0;jedinci;NA;NA
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Trnkova, Brno - Líšeň;Trnkova, Brno - Líšeň;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826033;57835409;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;01.03.2024;01.03.2024;9665996;NA;CZ0624020: Stránská skála;100;0;9665996;100;6866a;1;3;Stránská skála;0;jedinci;NA;ano
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Trnkova, Brno - Líšeň;Trnkova, Brno - Líšeň;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826034;57835412;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;01.03.2024;01.03.2024;9665997;NA;CZ0624020: Stránská skála;100;0;9665997;100;6866a;1;3;Stránská skála;0;jedinci;NA;NA
2024;CZ0624020;Stránská skála;Myotis myotis;Letouni;Trnkova, Brno - Líšeň;Trnkova, Brno - Líšeň;RP Jižní Morava;AOPK ČR - RP Jižní Morava;12826034;57835412;2024-03-01;Krása Antonín, Kovařík Miroslav, Mezera Radovan, Minařík Luboš;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;01.03.2024;01.03.2024;9665997;NA;CZ0624020: Stránská skála;100;0;9665997;100;6866a;1;3;Stránská skála;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Malý lesík;jeskyně Malý lesík;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12826044;57835640;2024-02-27;Krása Antonín, Dvořáková Jana;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;27.02.2024;27.02.2024;9666007;NA;CZ0624130: Moravský kras;100;0;9666007;100;6766a;27;2;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;jeskyně Malý lesík;jeskyně Malý lesík;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12826044;57835640;2024-02-27;Krása Antonín, Dvořáková Jana;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;27.02.2024;27.02.2024;9666007;NA;CZ0624130: Moravský kras;100;0;9666007;100;6766a;27;2;Moravský kras;0;jedinci;NA;ano
2024;CZ0414127;Hradiště;Myotis myotis;Letouni;Žďár u Hradiště - sklepy zámku;Žďár u Hradiště - sklepy zámku;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;12830144;57872788;2024-03-08;Tájek Přemysl#Tájková Pavla;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;08.03.2024;08.03.2024;9674181;NA;CZ0414127: Hradiště;100;0;9674181;100;5745a;8;3;Hradiště;0;jedinci;NA;NA
2024;CZ0414127;Hradiště;Myotis myotis;Letouni;Žďár u Hradiště - sklepy zámku;Žďár u Hradiště - sklepy zámku;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;12830144;57872788;2024-03-08;Tájek Přemysl#Tájková Pavla;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;08.03.2024;08.03.2024;9674181;NA;CZ0414127: Hradiště;100;0;9674181;100;5745a;8;3;Hradiště;0;jedinci;NA;ano
2024;CZ0724089;Beskydy;Myotis myotis;Letouni;Čeladná;Čeladná;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;12831355;57880349;2024-03-03;Tomášek Václav;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;03.03.2024;03.03.2024;9675659;NA;CZ0724089: Beskydy;100;0;9675659;100;6575b;3;3;Beskydy;0;jedinci;NA;NA
2024;CZ0724089;Beskydy;Myotis myotis;Letouni;Čeladná;Čeladná;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské;12831355;57880349;2024-03-03;Tomášek Václav;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;03.03.2024;03.03.2024;9675659;NA;CZ0724089: Beskydy;100;0;9675659;100;6575b;3;3;Beskydy;0;jedinci;NA;ano
2024;CZ0214003;Zlatý kůň;Myotis myotis;Letouni;Koněprusy - Bonzákova slůj;Koněprusy - Bonzákova slůj;RP Střední Čechy;AOPK ČR - RP Střední Čechy;12835098;57912963;2024-03-17;Jelen Radek;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;17.03.2024;17.03.2024;9684984;NA;CZ0214003: Zlatý kůň;100;0;9684984;100;6050c;17;3;Zlatý kůň;0;jedinci;NA;NA
2024;CZ0214003;Zlatý kůň;Myotis myotis;Letouni;Koněprusy - Bonzákova slůj;Koněprusy - Bonzákova slůj;RP Střední Čechy;AOPK ČR - RP Střední Čechy;12835098;57912963;2024-03-17;Jelen Radek;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;17.03.2024;17.03.2024;9684984;NA;CZ0214003: Zlatý kůň;100;0;9684984;100;6050c;17;3;Zlatý kůň;0;jedinci;NA;ano
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Úmrlčí jeskyně;Úmrlčí jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12839960;57920558;2024-03-26;Krása Antonín;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;26.03.2024;26.03.2024;9695504;NA;CZ0624130: Moravský kras;100;0;9695504;100;6666a;26;3;Moravský kras;0;jedinci;NA;NA
2024;CZ0624130;Moravský kras;Myotis myotis;Letouni;Úmrlčí jeskyně;Úmrlčí jeskyně;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;12839960;57920558;2024-03-26;Krása Antonín;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;26.03.2024;26.03.2024;9695504;NA;CZ0624130: Moravský kras;100;0;9695504;100;6666a;26;3;Moravský kras;0;jedinci;NA;ano
2022;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956520;58517170;2022-02-18;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;18.02.2022;19.02.2022;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;18;2;Josefov - pevnost;0;jedinci;NA;NA
2022;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956520;58517170;2022-02-18;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;18.02.2022;19.02.2022;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;18;2;Josefov - pevnost;0;jedinci;NA;ano
2023;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956522;58517178;2023-02-03;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;03.02.2023;04.02.2023;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;3;2;Josefov - pevnost;0;jedinci;NA;NA
2023;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956522;58517178;2023-02-03;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;03.02.2023;04.02.2023;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;3;2;Josefov - pevnost;0;jedinci;NA;ano
2024;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956525;58517185;2024-02-16;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan#Hanzal Vladimír#Rohová Kateřina;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;16.02.2024;17.02.2024;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;16;2;Josefov - pevnost;0;jedinci;NA;NA
2024;CZ0523676;Josefov - pevnost;Myotis myotis;Letouni;EVL Josefov - pevnost;EVL Josefov - pevnost;RP Východní Čechy;Krajský úřad Královéhradeckého kraje;12956525;58517185;2024-02-16;Michálek Břeněk#Sinkovicz Pavel#Janečková Alice#Drlíková Jiřina#Vašková Irena#Kadavá Michaela#Hryzlíková P.#Korabečný Jiří#Korabek Dan#Hanzal Vladimír#Rohová Kateřina;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;16.02.2024;17.02.2024;1215093;CZ0523676;CZ0523676: Josefov - pevnost;100;0;1215093;100;5661d;16;2;Josefov - pevnost;0;jedinci;NA;ano
2014;CZ0533688;Jeskyně u Horního Újezda;Myotis myotis;Letouni;EVL Jeskyně u Horního Újezda;EVL Jeskyně u Horního Újezda;RP Východní Čechy;Krajský úřad Pardubického kraje;12956527;58517195;2014-01-20;Weidinger Karel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;20.01.2014;20.01.2014;5943320;CZ0533688;CZ0533688: Jeskyně u Horního Újezda;100;0;5943320;100;6163c;20;1;Jeskyně u Horního Újezda;0;jedinci;NA;NA
2014;CZ0533688;Jeskyně u Horního Újezda;Myotis myotis;Letouni;EVL Jeskyně u Horního Újezda;EVL Jeskyně u Horního Újezda;RP Východní Čechy;Krajský úřad Pardubického kraje;12956527;58517195;2014-01-20;Weidinger Karel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;20.01.2014;20.01.2014;5943320;CZ0533688;CZ0533688: Jeskyně u Horního Újezda;100;0;5943320;100;6163c;20;1;Jeskyně u Horního Újezda;0;jedinci;NA;ano
2014;CZ0530020;Hřebečovský hřbet;Myotis myotis;Letouni;Jeskyně Pod Mariánským obrazem;Jeskyně Pod Mariánským obrazem;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Pardubického kraje;12956528;58517197;2014-01-21;Weidinger Karel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;21.01.2014;21.01.2014;5063545;270;CZ0530020: Hřebečovský hřbet;100;0;5063545;100;6265c;21;1;Hřebečovský hřbet;0;jedinci;NA;NA
2014;CZ0530020;Hřebečovský hřbet;Myotis myotis;Letouni;Jeskyně Pod Mariánským obrazem;Jeskyně Pod Mariánským obrazem;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Pardubického kraje;12956528;58517197;2014-01-21;Weidinger Karel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;21.01.2014;21.01.2014;5063545;270;CZ0530020: Hřebečovský hřbet;100;0;5063545;100;6265c;21;1;Hřebečovský hřbet;0;jedinci;NA;ano
2014;CZ0533687;Jeskyně Bětník;Myotis myotis;Letouni;EVL Jeskyně Bětník;EVL Jeskyně Bětník;RP Východní Čechy;Krajský úřad Pardubického kraje;12956529;58517201;2014-01-26;Weidinger Karel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;26.01.2014;26.01.2014;5938419;CZ0533687;CZ0533687: Jeskyně Bětník;100;0;5938419;100;6062c;26;1;Jeskyně Bětník;0;jedinci;NA;NA
2014;CZ0533687;Jeskyně Bětník;Myotis myotis;Letouni;EVL Jeskyně Bětník;EVL Jeskyně Bětník;RP Východní Čechy;Krajský úřad Pardubického kraje;12956529;58517201;2014-01-26;Weidinger Karel;POP_PRESENCE;přítomnost druhu;val;val;ano;lok;ano;ano;1;netopýr velký;26.01.2014;26.01.2014;5938419;CZ0533687;CZ0533687: Jeskyně Bětník;100;0;5938419;100;6062c;26;1;Jeskyně Bětník;0;jedinci;NA;ano
2015;CZ0530020;Hřebečovský hřbet;Myotis myotis;Letouni;Jeskyně Pod Mariánským obrazem;Jeskyně Pod Mariánským obrazem;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Pardubického kraje;12956537;58517236;2015-02-01;Weidinger Karel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;1;1;netopýr velký;01.02.2015;01.02.2015;5063545;270;CZ0530020: Hřebečovský hřbet;100;0;5063545;100;6265c;1;2;Hřebečovský hřbet;0;jedinci;NA;NA
